,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,1.0,0.8,0.82,1.16,0.97,0.75,0.59,0.49,0.62,0.37,0.45,0.42,0.37,0.32,0.34,0.35
f_1,1.25,1.0,0.9,0.97,0.83,0.68,0.39,0.45,0.37,0.39,0.33,0.37,0.3,0.32,0.25,0.28
d_1,1.23,1.1,1.0,0.9,0.93,0.74,0.5,0.41,0.39,0.55,0.39,0.42,0.37,0.37,0.29,0.24
c_1,0.86,1.02,1.11,1.0,1.46,0.77,0.53,0.4,0.34,0.36,0.38,0.33,0.37,0.34,0.33,0.35
b_1,1.01,1.22,1.08,0.69,1.0,1.18,0.5,0.47,0.48,0.49,0.43,0.39,0.39,0.3,0.38,0.36
a_1,1.35,1.44,1.35,1.3,0.85,1.0,0.71,0.68,0.56,0.55,0.51,0.65,0.5,0.47,0.49,0.4
h_1,1.79,2.47,2.03,1.89,1.83,1.39,1.0,1.03,0.9,0.76,0.69,0.88,0.69,0.6,0.6,0.8
g_1,2.07,2.14,2.52,2.39,2.09,1.53,0.99,1.0,0.84,0.91,1.04,0.79,0.6,0.64,0.66,0.64
d_0,1.73,2.52,2.63,3.16,1.99,1.74,1.19,1.15,1.0,0.8,0.97,0.83,0.78,0.78,0.77,0.81
c_0,2.75,2.57,1.82,2.45,2.12,1.8,1.34,1.06,1.2,1.0,1.07,1.31,0.9,0.91,0.69,0.79
f_0,2.11,3.01,2.51,2.67,2.43,2.03,1.45,0.97,1.12,0.85,1.0,0.94,0.93,0.74,1.33,0.71
b_0,2.47,2.73,2.2,3.08,2.62,1.49,1.12,1.35,1.21,0.76,1.12,1.0,0.94,1.29,0.84,0.78
h_0,2.7,3.24,2.72,2.75,2.59,1.91,1.44,1.64,1.29,1.11,1.08,1.08,1.0,1.02,0.79,1.04
a_0,3.14,3.14,2.64,3.14,3.43,1.86,1.7,1.61,1.23,1.06,1.28,0.78,0.96,1.0,1.01,1.18
e_0,3.34,3.7,3.46,3.08,2.57,2.15,1.66,1.46,1.36,1.43,0.84,1.23,1.29,0.95,1.0,0.87
g_0,2.85,3.5,4.31,2.93,2.75,2.56,1.25,1.59,1.25,1.29,1.48,1.29,0.95,0.82,1.17,1.0
