,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.3,0.94,0.92,0.84,0.58,0.4,0.45,0.37,0.39,0.38,0.33,0.28,0.31,0.26,0.31
e_1,0.77,1.0,0.97,0.97,0.95,0.71,0.59,0.49,0.62,0.47,0.43,0.47,0.38,0.34,0.36,0.34
d_1,1.07,1.03,1.0,0.94,0.89,0.76,0.48,0.39,0.45,0.54,0.43,0.37,0.34,0.34,0.36,0.26
c_1,1.08,1.03,1.06,1.0,1.28,0.63,0.52,0.46,0.3,0.35,0.33,0.37,0.35,0.34,0.32,0.3
b_1,1.22,1.05,1.13,0.79,1.0,1.45,0.69,0.54,0.53,0.52,0.57,0.49,0.41,0.36,0.37,0.38
a_1,1.74,1.42,1.31,1.6,0.69,1.0,0.75,0.66,0.61,0.63,0.71,0.51,0.52,0.54,0.49,0.41
h_1,2.51,1.74,1.99,1.83,1.49,1.25,1.0,1.18,0.91,0.78,0.85,0.72,0.75,0.61,0.69,0.77
g_1,2.29,2.02,2.48,2.26,1.86,1.48,0.84,1.0,0.84,0.81,0.9,1.06,0.7,0.72,0.68,0.65
d_0,2.55,1.64,2.1,3.31,2.04,1.6,1.12,1.24,1.0,0.85,0.97,0.8,0.81,0.82,0.85,0.78
c_0,2.47,2.1,1.82,2.6,1.91,1.49,1.29,1.26,1.2,1.0,1.51,0.94,0.99,0.98,0.72,0.84
b_0,2.62,2.35,2.34,2.96,1.74,1.39,1.21,1.11,1.0,0.69,1.0,0.89,0.85,1.25,0.8,0.79
f_0,3.1,2.07,2.62,2.78,2.07,1.81,1.35,0.96,1.35,1.05,1.07,1.0,1.0,0.91,1.17,0.65
h_0,3.54,2.72,2.9,2.8,2.53,1.91,1.32,1.45,1.28,0.99,1.14,0.97,1.0,0.94,0.8,1.03
a_0,3.19,2.94,2.95,3.05,3.08,1.86,1.58,1.45,1.28,1.1,0.86,1.19,1.09,1.0,1.1,0.95
e_0,3.98,2.98,2.69,3.33,2.72,1.91,1.46,1.41,1.22,1.41,1.28,0.83,1.27,0.99,1.0,0.91
g_0,3.21,2.86,3.8,3.26,2.65,2.51,1.26,1.48,1.29,1.19,1.31,1.5,0.92,1.03,1.09,1.0
