,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.13,2.7,5.88,6.67,5.62,4.82,1.49,1.98,0.95,0.96,1.05,1.12,0.88,0.99,2.59,0.85
f_1,4.39,1.13,4.43,5.81,5.95,4.99,1.12,1.79,1.13,1.09,1.09,2.2,0.49,1.12,1.02,0.85
d_1,7.82,6.24,1.12,4.6,4.93,5.47,1.6,0.96,3.08,1.02,1.0,0.94,1.0,0.99,1.03,0.51
c_1,4.58,6.84,6.73,1.13,6.36,4.19,1.55,1.55,0.57,2.17,1.1,0.98,0.85,1.0,0.93,0.88
b_1,7.32,6.89,5.87,3.4,1.13,8.44,1.64,2.03,2.09,1.85,6.02,1.51,1.18,1.5,1.5,1.13
a_1,9.27,11.55,9.87,11.26,4.32,1.14,3.83,3.45,2.13,2.13,3.14,2.35,1.3,5.29,1.92,1.24
h_1,19.63,21.22,21.32,18.54,20.54,16.75,1.85,7.04,4.23,3.81,3.88,4.4,4.82,4.09,3.85,2.85
g_1,22.13,24.65,21.32,22.45,21.95,19.76,4.6,1.81,4.49,4.49,4.19,4.26,2.39,4.09,4.47,4.31
d_0,11.38,21.35,42.37,23.91,23.77,24.1,6.79,8.59,2.51,4.49,4.72,5.39,4.03,4.96,4.42,3.51
c_0,27.46,22.16,12.87,62.26,25.01,30.4,7.33,6.07,6.56,2.39,4.96,5.45,3.63,6.11,4.97,3.51
b_0,21.36,26.52,21.18,36.67,52.29,27.44,6.79,8.19,5.11,3.26,2.29,4.7,3.48,5.67,4.37,3.16
f_0,24.84,74.49,27.43,27.5,23.19,23.52,9.37,4.14,6.25,5.05,4.8,2.47,3.4,4.96,5.68,2.42
h_0,27.88,35.36,28.36,37.93,38.35,29.94,18.05,9.92,6.43,5.77,6.02,6.25,6.97,6.84,6.88,3.99
a_0,36.52,34.32,38.03,35.48,47.15,89.82,10.57,10.06,8.58,6.89,3.63,7.14,4.48,2.59,6.75,4.76
e_0,66.4,70.02,31.58,48.53,46.39,42.96,9.14,9.51,8.36,6.12,7.86,3.16,5.42,8.27,2.59,6.13
g_0,41.98,53.86,46.49,44.0,45.65,44.91,10.72,15.64,8.8,7.77,7.16,7.64,5.1,8.27,8.73,16.79
