,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,96.57,60.35,81.92,144.92,154.35,536.01,8967.16,17366.65,37801.29,24512.03,40604.46,46237.29,121467.19,113755.53,123656.64,185167.64
f_1,85.26,101.79,80.73,118.07,139.77,452.07,7915.64,15448.32,22885.84,20826.8,27515.18,39119.51,97256.41,79703.68,96052.42,210152.54
d_1,54.66,57.14,133.46,94.69,127.09,470.44,6971.74,13770.72,17524.21,37261.85,34874.71,45293.68,98921.41,88433.3,121493.65,152353.52
c_1,41.21,51.02,69.79,172.27,190.49,393.2,6822.0,13572.75,15330.05,14433.56,26305.17,27354.83,88475.71,79944.86,110857.74,154271.5
b_1,39.35,48.24,61.08,77.16,207.38,665.45,7271.06,13465.62,16663.99,21470.31,30703.21,28076.81,82233.84,74577.83,103198.32,155799.71
a_1,26.62,35.17,43.71,63.88,64.78,595.99,4620.0,6818.79,11142.48,12336.94,17402.58,23769.07,53389.66,39135.0,59407.98,106438.78
h_1,14.23,18.31,23.72,29.97,34.23,113.32,3018.03,5349.54,5393.46,6235.02,9649.13,10770.0,22988.62,25025.77,33209.6,55894.82
g_1,10.92,12.01,23.29,22.67,26.06,109.67,1625.46,5062.61,4392.22,5179.27,10558.27,8240.99,21087.09,22088.4,33607.24,34524.87
d_0,8.58,11.93,14.15,34.71,30.06,97.3,1721.48,2934.2,5445.62,4068.06,6993.46,7959.4,21124.43,20131.23,26127.16,40301.39
c_0,11.35,12.31,14.51,19.13,23.14,93.39,1566.09,3090.08,4490.69,6107.95,7489.47,13916.88,21922.95,22610.82,26535.83,40444.37
f_0,7.69,9.78,15.01,22.46,23.64,90.38,1426.66,2576.09,3895.79,4218.76,8148.33,7908.9,19273.0,17970.21,38117.31,34052.09
b_0,9.28,9.77,14.37,19.1,20.97,64.41,1307.45,2686.42,3346.85,3049.25,5931.04,9095.81,19037.08,27475.77,23844.24,32184.02
h_0,6.7,9.13,11.56,14.68,16.71,65.63,859.3,2340.43,2791.13,2767.71,4425.26,4918.9,11404.13,10668.22,17141.04,28185.43
a_0,6.73,8.25,10.55,13.28,17.08,56.18,1046.06,1885.51,2536.77,2730.7,4416.95,4262.93,13889.57,16852.51,17499.4,23296.55
e_0,4.95,8.26,10.08,12.52,16.04,50.28,975.6,1744.53,2527.33,2987.53,3144.74,4837.49,12240.71,12469.35,20798.09,23517.51
g_0,5.05,5.25,12.61,13.07,13.32,47.14,795.32,1636.46,2093.84,2650.26,4678.8,4815.89,10581.74,10395.41,12800.78,17718.65
