,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.04,1.61,1.32,1.42,1.35,1.1,0.43,0.56,0.46,0.38,0.37,0.46,0.28,0.38,0.33,0.33
e_1,1.14,1.04,1.46,1.74,1.36,1.26,0.6,0.55,0.55,0.43,0.45,0.57,0.36,0.39,0.43,0.36
d_1,1.78,1.81,1.04,1.43,1.58,1.24,0.61,0.43,0.57,0.53,0.46,0.46,0.35,0.41,0.41,0.26
c_1,1.83,1.41,2.04,1.05,1.82,1.39,0.7,0.62,0.33,0.54,0.45,0.43,0.4,0.44,0.44,0.34
b_1,2.19,1.84,1.92,1.17,1.05,1.83,0.78,0.75,0.54,0.71,0.73,0.52,0.44,0.46,0.51,0.41
a_1,2.96,2.56,2.69,2.39,1.45,1.06,0.96,0.85,0.82,0.72,0.83,0.69,0.63,0.79,0.65,0.67
h_1,4.65,4.45,3.85,3.92,3.66,3.25,1.23,1.54,1.26,1.11,1.12,1.12,1.12,1.05,0.95,0.97
g_1,5.15,5.12,5.07,5.12,4.49,4.56,1.58,1.24,1.48,1.41,1.33,1.43,0.97,1.17,1.2,1.07
d_0,5.13,3.64,6.04,6.87,5.42,4.14,2.43,2.24,1.35,1.33,1.52,1.56,1.27,1.32,1.48,1.33
c_0,5.98,5.64,3.9,6.93,5.0,4.06,2.3,2.04,2.34,1.37,1.84,1.57,1.29,1.65,1.42,1.15
b_0,6.06,5.68,5.24,7.1,5.98,4.84,2.31,2.35,1.77,1.17,1.36,1.54,1.34,1.77,1.42,1.24
f_0,6.94,5.84,5.88,6.3,6.06,5.5,2.36,1.71,1.83,1.77,1.69,1.34,1.43,1.65,1.58,0.99
h_0,7.74,6.79,6.51,6.8,6.68,4.97,2.94,2.52,2.11,2.02,1.99,1.92,1.68,1.86,1.73,1.48
a_0,7.52,7.67,6.94,8.15,10.12,6.52,2.8,3.09,2.14,1.85,1.4,2.07,1.85,1.4,2.03,1.64
e_0,10.2,8.4,8.0,7.78,6.42,6.6,3.29,2.5,2.46,2.23,2.2,1.5,1.92,1.97,1.42,1.63
g_0,8.83,8.34,8.51,8.82,8.53,5.96,2.8,3.5,2.61,2.27,2.26,2.75,1.72,2.25,2.26,1.85
