,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.44,1.14,1.91,2.42,2.3,1.84,0.62,0.79,0.45,0.42,0.38,0.43,0.3,0.4,0.99,0.31
f_1,1.99,0.43,1.96,2.08,1.72,1.83,0.39,0.68,0.44,0.36,0.42,0.89,0.2,0.36,0.4,0.32
d_1,2.41,1.96,0.42,2.34,2.12,2.09,0.53,0.33,1.23,0.39,0.43,0.36,0.28,0.36,0.36,0.21
c_1,1.54,2.31,2.9,0.4,1.97,2.2,0.72,0.65,0.24,0.86,0.46,0.44,0.34,0.54,0.51,0.34
b_1,2.17,2.6,2.21,1.16,0.39,2.76,0.67,0.66,0.5,0.75,1.17,0.47,0.34,0.5,0.45,0.32
a_1,2.92,3.04,2.69,2.85,1.55,0.33,0.9,0.95,0.54,0.62,0.67,0.51,0.5,1.53,0.51,0.53
h_1,3.62,3.45,3.51,3.1,2.8,2.85,0.33,1.09,0.9,0.72,0.68,0.6,0.96,0.66,0.59,0.5
g_1,3.63,4.17,3.65,3.98,3.53,3.54,0.74,0.31,0.84,0.74,0.8,0.73,0.38,0.75,0.55,0.85
d_0,2.08,3.71,7.97,3.53,4.34,2.96,1.13,1.09,0.39,0.85,0.7,0.71,0.53,1.23,0.76,0.58
c_0,3.76,4.15,1.98,7.96,4.51,3.7,1.28,1.06,1.2,0.38,0.74,0.92,0.53,0.73,0.77,0.48
b_0,3.65,3.86,2.92,5.02,9.23,3.95,1.39,1.2,0.83,0.43,0.36,0.79,0.67,0.66,0.68,0.67
f_0,3.66,8.27,4.03,3.93,4.03,3.5,1.21,0.71,0.85,0.86,0.71,0.38,0.6,0.81,0.7,0.35
h_0,4.18,4.56,4.23,4.92,5.26,4.11,2.54,1.45,0.98,0.9,0.93,0.95,0.99,1.04,0.85,0.66
a_0,4.65,5.16,4.01,4.61,7.74,6.33,1.59,1.54,1.12,0.8,0.49,1.02,0.7,0.33,0.89,0.68
e_0,9.02,6.61,4.52,4.46,3.75,5.02,1.35,1.37,1.06,1.01,1.03,0.4,0.83,0.98,0.32,0.44
g_0,5.17,5.98,6.05,5.02,5.86,4.22,0.96,2.68,1.52,1.16,1.05,1.0,0.57,1.12,0.89,1.2
