,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.12,3.69,4.04,5.5,3.96,3.79,0.85,1.35,0.88,0.77,0.91,1.75,0.56,0.82,0.82,0.71
e_1,2.37,1.12,5.06,4.62,5.66,4.47,1.13,1.49,0.89,1.0,1.0,1.18,0.72,1.14,2.04,0.6
d_1,5.28,5.92,1.12,5.89,4.14,3.86,1.4,0.84,2.54,0.83,0.94,0.83,0.55,0.75,0.81,0.39
c_1,4.77,3.62,6.65,1.12,5.31,4.24,1.45,1.3,0.56,1.92,0.98,1.04,0.65,1.0,0.79,0.72
b_1,6.96,6.44,5.82,2.71,1.13,6.47,1.69,1.87,1.27,1.8,2.24,1.12,0.89,1.18,1.02,1.09
a_1,10.35,9.08,7.49,8.63,4.23,1.14,3.42,2.82,2.1,2.16,2.89,1.68,1.28,4.17,1.95,1.55
h_1,14.07,14.65,14.62,14.64,14.4,14.87,1.74,4.4,3.43,3.19,2.94,3.01,3.06,2.63,2.49,2.16
g_1,19.64,20.41,17.75,20.34,17.32,17.17,4.11,1.78,3.78,3.24,3.51,4.35,1.91,3.11,3.92,2.39
d_0,17.74,10.32,31.61,18.62,23.92,17.65,5.21,6.86,2.13,4.27,3.46,4.07,2.93,4.08,3.92,3.55
c_0,26.24,26.91,9.91,45.76,21.55,19.28,8.63,5.51,7.13,2.16,4.38,3.73,3.24,4.78,4.58,3.16
b_0,22.53,21.5,17.65,37.87,42.77,21.71,7.12,6.14,5.67,2.33,2.1,4.86,3.51,4.08,4.2,2.9
f_0,48.33,22.99,21.55,25.15,25.43,30.97,8.21,4.43,5.72,5.03,4.93,2.15,3.17,3.81,5.19,2.24
h_0,34.33,30.28,26.77,29.95,27.14,27.78,10.68,7.53,6.65,5.29,5.53,5.33,7.59,4.96,4.9,4.21
a_0,35.66,28.38,30.73,37.87,29.72,49.71,8.9,9.09,8.76,6.05,3.11,5.57,4.17,2.6,5.43,3.85
e_0,73.46,50.46,31.31,35.43,30.35,42.93,9.93,6.8,6.92,6.05,6.84,2.88,4.13,6.32,2.54,4.39
g_0,40.81,42.74,37.29,41.19,38.67,44.98,7.69,16.28,9.48,8.47,7.1,7.52,3.9,6.76,7.51,12.15
