,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,0.45,2.59,4.7,4.48,4.32,4.6,1.27,1.25,0.85,0.83,1.09,0.86,0.6,0.86,6.59,0.66
f_1,4.19,0.44,4.15,4.35,4.38,5.04,0.86,1.68,0.83,0.81,3.48,0.69,0.42,0.87,0.73,0.89
d_1,5.05,4.86,0.43,5.23,5.17,4.18,1.11,0.78,4.65,0.71,0.72,0.87,0.55,0.86,0.78,0.36
c_1,4.41,4.3,5.74,0.42,5.37,3.45,1.3,1.51,0.45,3.42,0.86,1.03,0.62,0.69,0.99,0.69
b_1,5.37,6.3,5.44,2.41,0.39,5.1,1.41,1.62,0.98,1.78,1.02,4.46,0.73,1.12,0.83,0.91
a_1,5.07,6.42,7.58,8.24,2.71,0.33,2.69,1.57,1.27,1.14,1.36,1.67,1.03,5.04,2.38,0.89
h_1,4.8,5.45,4.34,5.3,5.84,5.48,0.35,1.72,1.05,0.97,1.19,0.97,3.1,0.95,0.8,0.63
g_1,5.69,6.39,4.45,5.13,4.81,6.74,1.08,0.33,1.87,1.28,1.02,1.21,0.65,1.46,1.09,1.77
d_0,3.13,5.62,18.39,6.19,5.09,4.71,2.01,1.78,0.46,1.23,1.2,1.29,1.16,1.2,1.21,0.93
c_0,6.85,5.84,2.81,18.49,6.38,5.02,2.12,1.66,1.73,0.42,1.36,1.17,0.97,1.16,1.0,1.01
f_0,5.04,22.18,6.85,5.72,5.17,5.32,1.68,1.03,1.6,1.11,0.39,1.56,1.06,0.95,1.37,0.5
b_0,6.3,5.9,3.76,8.6,25.58,7.06,1.62,1.8,1.75,0.63,1.11,0.39,1.21,1.2,0.93,0.98
h_0,7.43,6.23,6.08,7.22,6.47,6.1,5.31,2.35,1.3,1.39,1.45,1.22,2.26,1.08,1.23,0.9
a_0,5.9,9.69,6.2,6.89,7.9,,1.95,1.6,1.73,2.06,1.47,0.76,1.21,0.38,2.1,1.03
e_0,13.46,10.3,6.75,6.31,7.51,7.03,1.91,1.51,1.5,1.34,0.64,1.82,1.29,1.5,0.33,0.87
g_0,7.73,7.65,6.6,9.4,8.41,6.65,2.08,3.95,1.9,1.27,1.63,1.64,0.86,2.31,1.4,2.78
