,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10973.9,8823.77,6663.76,7881.21,13034.66,64984.65,6528779.85,12988965.12,20205657.26,30835154.0,45508420.59,52355812.57,171982126.73,175891511.96,190637700.79,655681254.67
e_1,5589.98,11618.67,5850.1,10496.07,14363.96,66338.0,6769539.53,13275423.63,29861803.13,28932948.98,52185846.13,74543223.7,205963648.36,210268124.68,249517995.83,682377038.94
d_1,5698.95,4772.52,18198.01,5590.11,13715.71,82289.25,5962845.33,15630500.16,13743025.97,64321920.48,62560933.69,81755354.76,229428745.25,217460599.95,367667054.02,797948432.08
c_1,4446.33,4501.81,7368.23,18827.5,27752.54,80879.21,6596797.02,14047697.71,17848344.05,21849467.2,31335590.51,67216962.44,195023176.52,181188206.02,306857330.3,682582867.0
b_1,5510.41,4340.88,8537.15,7160.53,40054.32,146117.95,6265376.06,15221674.03,14913405.24,33888143.07,32830957.92,67932132.07,239429215.75,197769671.47,330374737.86,688392701.39
a_1,5529.92,5381.57,8163.62,8736.61,15775.84,294950.12,6328769.4,16277164.31,18647941.17,35640392.1,47772789.63,63467925.46,222227078.74,161667331.03,269934155.3,722408084.21
h_1,7531.6,6128.65,8704.62,8042.04,14457.35,65900.31,11699945.54,17530537.03,19155145.96,29117920.33,51978573.1,72057292.59,188283264.22,210530144.66,350422538.44,958755647.12
g_1,4832.5,4385.52,12455.48,8024.75,16813.17,80871.31,6035119.27,29982765.96,16344157.67,38471257.53,54122451.25,119739342.4,235448221.91,222436682.03,462795901.98,657043530.52
d_0,5267.04,5817.99,5571.2,14279.73,18226.95,74151.86,6788839.71,16088952.75,28207801.78,26048620.9,45114350.69,77043816.66,215763914.06,196416001.6,365279950.63,664639409.48
c_0,5905.33,5516.3,9168.49,6672.39,12282.62,82065.21,7124086.83,17256990.75,19293272.12,60611640.98,99808210.08,80512931.15,270184896.61,291586382.21,409114111.13,826737870.8
b_0,5487.38,5589.18,9035.93,8320.41,13477.91,65363.13,7883419.47,16629527.55,21099212.49,38313579.14,94230503.74,85344034.11,263510517.23,430912517.43,393058389.79,840823530.83
f_0,4322.57,4667.3,9686.0,7481.28,16565.02,97446.8,7916499.65,16046991.17,20132473.5,44223431.12,55729714.96,148665756.63,282500817.0,265360103.43,814227565.14,906899414.02
h_0,6137.72,5417.41,9396.85,9261.71,15152.38,77894.62,6310581.15,20399906.09,19245287.83,31682212.08,48971185.38,83630307.65,167549954.19,238846538.0,393089634.49,981105724.3
a_0,5438.99,5263.65,10187.91,7844.84,16767.85,69250.71,7602032.28,18491467.23,18817286.79,37119444.91,56412119.63,92023906.91,247578083.02,408180967.42,403945814.51,722025857.71
e_0,5904.93,4383.89,9241.22,9001.94,15349.24,89093.36,7399091.84,15031742.44,19474736.85,30146306.62,54353420.38,83405770.65,258662801.66,241260577.29,683149986.79,816114213.11
g_0,5201.68,5454.6,12137.65,7785.26,13351.75,73334.34,6934094.97,16791788.23,16832340.93,40548768.27,50941026.12,118353159.5,216257628.95,196006867.16,436736213.34,527810041.55
