,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.39,1.76,1.02,1.01,1.11,1.0,1.88,1.97,2.16,2.36,2.6,1.35,2.89,2.0,1.91,2.72
e_1,1.09,2.41,1.06,1.32,1.12,1.18,2.34,2.17,4.04,2.48,2.26,2.76,2.87,2.78,1.74,3.19
d_1,1.28,1.06,2.55,1.02,1.06,1.0,2.24,1.96,1.71,3.97,2.87,2.6,3.21,2.82,3.0,3.09
c_1,1.16,0.96,1.12,2.57,1.76,1.02,2.16,2.39,2.09,1.17,1.87,2.18,3.04,2.49,2.48,2.64
b_1,1.08,1.05,1.18,1.09,2.72,2.03,2.11,1.96,2.52,2.46,1.78,2.81,3.33,2.14,2.41,2.97
a_1,1.3,1.06,1.36,1.29,0.79,3.35,2.41,2.36,2.63,2.41,2.55,2.85,3.12,1.94,2.76,3.29
h_1,1.63,1.16,1.37,1.18,1.2,1.01,3.98,2.96,2.59,2.93,2.77,2.81,2.33,2.32,2.88,4.16
g_1,1.05,0.96,1.92,1.23,1.37,0.95,2.26,4.42,2.19,2.53,2.78,3.79,2.72,3.03,3.1,2.52
d_0,1.32,0.96,0.88,2.09,1.29,1.28,2.54,2.39,3.87,2.1,2.39,2.94,3.28,2.77,2.89,3.47
c_0,1.39,1.28,1.25,1.09,1.05,1.13,2.32,2.85,2.87,4.01,4.7,2.83,3.91,3.65,2.73,3.99
b_0,1.23,1.45,1.32,1.34,0.86,1.03,2.24,2.54,3.12,2.41,4.23,2.65,3.37,5.39,2.66,3.6
f_0,0.88,1.0,1.44,1.53,1.28,1.33,2.57,2.42,2.64,2.49,2.72,4.53,3.46,3.28,5.34,3.7
h_0,1.58,1.2,1.35,1.19,1.14,1.19,1.9,3.37,2.47,2.41,2.9,2.9,2.57,2.41,2.84,4.22
a_0,1.43,1.2,1.28,1.28,1.49,0.99,2.93,2.39,3.1,2.52,2.51,2.66,3.92,4.84,3.12,3.75
e_0,1.45,0.82,1.21,1.28,1.54,1.31,2.8,2.8,2.32,2.92,2.84,2.41,3.8,2.78,5.08,3.12
g_0,1.2,1.18,1.65,1.41,1.09,1.15,2.19,2.26,2.45,2.45,3.24,3.79,3.42,2.86,3.34,2.62
