,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9559.18,2200.36,1418.25,2309.03,3217.89,11851.5,1331024.18,2845547.81,3632429.33,4484158.27,6906466.26,1939092.34,43034493.36,47802922.06,34210649.6,70237793.88
e_1,1099.4,12671.23,1338.5,2408.58,2863.4,11568.65,1418200.17,3628592.5,9182423.24,5516153.58,8521456.35,13288903.55,35441285.26,46066656.75,17951805.84,65395864.11
d_1,999.51,1246.43,14480.14,1969.03,3679.02,10267.31,1428889.79,3110193.91,1529803.21,9534909.56,7890208.68,15576523.85,42032526.29,41458702.28,64181580.24,81296668.31
c_1,767.47,1347.64,1510.27,28025.4,8277.1,10736.16,943442.56,2984017.81,4492471.06,962628.47,7453265.1,12647555.98,34285171.46,44374645.74,48896192.83,86508648.85
b_1,952.13,1122.32,1286.68,2400.08,49323.7,21466.62,1108613.42,3000706.77,5622023.48,5526886.86,2523986.83,16184572.96,42380151.69,36237454.22,59802966.14,57276080.24
a_1,1229.61,1330.67,1396.48,2120.26,3536.73,201510.9,1315222.16,4850529.33,3619371.73,4771109.96,6797076.88,7943167.54,36264056.11,15841349.14,55249177.52,60271830.02
h_1,2706.96,1520.55,2451.51,4630.63,6080.11,16913.93,8146150.99,8318576.49,9037041.15,8822961.66,14534303.73,24675849.84,28076290.58,70138524.89,107585395.37,169803455.35
g_1,1497.48,1714.56,3496.86,4956.27,5368.03,13365.36,2084882.86,30407439.83,8175806.32,8237556.85,16572497.04,39175195.53,51577339.94,87969138.85,90765441.35,53786928.21
d_0,2072.62,2237.38,867.46,10239.9,5950.74,17019.64,2042662.67,5165190.35,22557575.58,5102192.69,11362532.03,20307334.9,73031779.66,75559066.63,105622563.72,103918973.98
c_0,2026.71,2414.78,2879.33,2176.84,5874.57,15653.82,2516023.79,5086753.1,10050933.52,20996947.94,27212192.83,23676979.44,97009080.81,81726689.24,141610896.92,172321693.85
b_0,2053.21,2000.86,2644.87,4449.11,3437.76,13265.79,2426415.47,7736152.21,9101415.63,8649125.47,42360536.37,29280367.15,89809350.66,168055106.47,101424020.77,153092861.54
f_0,828.45,1957.27,3082.45,4903.88,7012.56,26888.99,2324140.41,7975323.33,10048821.84,8594238.17,11494208.68,75391877.37,64390614.89,118904592.26,211875845.78,157825885.12
h_0,2694.46,1859.61,2462.78,4282.72,5718.19,17522.69,969111.07,6316968.43,7741433.98,8367169.49,14852871.7,21777517.66,36431945.25,101648656.99,93756180.03,203138390.07
a_0,1627.9,2128.77,2645.75,4987.12,6992.12,7294.13,2465282.54,8135174.8,9989783.47,11688659.61,15273548.49,29172850.51,69956757.36,359661157.16,116269999.58,140120255.9
e_0,1638.14,817.65,2976.48,5973.88,5942.72,23658.42,2188408.94,6480852.04,7921643.79,9976843.33,17119921.1,29337265.0,107480732.33,100222686.49,366432509.56,158787420.81
g_0,1521.13,1907.86,4531.36,3809.43,5942.72,20545.47,1767561.06,2314590.02,6931438.32,9311720.44,12987526.35,29880547.69,64764031.02,102931407.75,85500918.9,54964876.43
