,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,8523.78,1929.96,1574.23,1951.78,2837.35,13658.85,1188607.31,2453060.41,5529625.11,6591746.62,11023579.86,3721259.37,39713875.62,45053759.08,48661545.51,101836320.31
e_1,931.31,10250.79,1276.4,2528.1,3812.84,14177.49,966881.05,2343523.1,11047776.55,7109881.49,11358639.56,16359078.66,36997260.46,41005330.95,17993932.87,102472071.37
d_1,869.52,944.98,17845.96,2319.13,3523.37,14209.33,1377589.39,3097688.15,1256628.5,10739218.4,11144263.8,13382734.95,43741051.55,45786388.62,50406128.97,114935310.23
c_1,945.62,899.87,1776.43,27432.69,6183.61,10198.15,1295895.39,3009790.97,4867919.69,771359.93,8904297.81,14188106.11,41803315.91,41822578.15,53849725.0,93360859.79
b_1,867.18,1145.92,1601.43,2658.72,42289.53,33373.77,1038367.5,2912797.51,4337859.85,6181296.25,2220159.04,12457100.78,32158827.73,22964038.34,48671632.17,93866505.99
a_1,813.4,1200.52,2041.24,2434.42,3048.79,273634.29,1135981.85,1860398.03,5328091.68,8657492.03,9037955.62,10098315.78,38838830.48,5787066.04,61002271.58,120415134.86
h_1,2637.48,1273.71,3327.62,3208.95,6045.84,21228.81,7530330.31,7451933.76,6449422.23,11398326.28,18683760.9,17413304.86,22274304.15,61077805.41,88928974.42,250499559.95
g_1,1506.1,1781.3,5230.13,4113.03,3107.42,24671.18,1990651.06,24750072.51,6797429.36,10870123.07,14475626.72,38186719.22,57151373.93,65335633.19,119376753.0,75153681.51
d_0,1718.77,1998.8,1187.71,8559.34,5826.04,19407.95,1779698.76,4677774.78,25254360.39,10097894.08,22774931.96,23234176.81,58182201.76,66745030.52,78910057.06,170448953.1
c_0,1842.34,1878.21,2766.11,2292.68,5351.21,25559.58,2338012.54,5762401.68,12237100.04,33373935.16,40491592.21,30258596.84,64364060.7,77214839.23,117148128.55,198919547.46
b_0,2315.33,1880.86,3044.56,4142.95,1227.23,23916.0,2269152.67,5574288.63,9129152.32,13474281.27,55684640.01,26131446.45,62307824.88,158199661.57,90503984.98,175418503.88
f_0,559.61,1438.36,3198.76,5371.53,6525.57,29067.14,2687378.93,6826229.68,12368366.04,14329379.89,21318650.26,80147360.3,75338958.22,89836495.64,239499610.7,193096475.24
h_0,2435.93,1427.78,3441.99,4828.34,4167.59,22797.75,1000105.0,7925189.25,8605441.26,9952368.74,18810573.76,23691209.07,23493367.55,74943814.55,100065807.66,207920431.96
a_0,2246.02,1932.91,2942.07,4951.2,5057.26,,1850477.47,7606030.66,8270619.33,10507948.34,19980584.0,22914764.36,69659492.32,311217061.93,65156014.04,134243980.71
e_0,1997.8,791.78,2748.62,4677.87,4992.08,26454.51,2279984.11,7974157.9,11619783.81,15327341.4,23366421.84,32918581.89,79306755.91,66752123.89,428979876.62,207544785.29
g_0,1474.83,1401.03,5160.17,4404.81,5811.41,20256.34,1459311.87,4233565.04,7481838.73,12074923.09,16207161.01,36129786.56,70386428.95,57120919.08,85082115.62,54738419.98
