,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.66,1.02,0.85,0.92,0.89,0.76,0.32,0.44,0.36,0.3,0.3,0.37,0.23,0.32,0.28,0.28
e_1,0.71,0.65,0.93,1.12,0.88,0.86,0.45,0.42,0.43,0.34,0.36,0.45,0.29,0.32,0.36,0.3
d_1,1.07,1.09,0.63,0.88,0.98,0.81,0.43,0.32,0.42,0.4,0.35,0.35,0.28,0.33,0.33,0.21
c_1,1.06,0.82,1.2,0.62,1.1,0.88,0.49,0.44,0.24,0.39,0.34,0.32,0.3,0.33,0.34,0.27
b_1,1.23,1.03,1.1,0.68,0.61,1.12,0.52,0.52,0.38,0.5,0.52,0.37,0.33,0.34,0.39,0.31
a_1,1.44,1.25,1.33,1.2,0.73,0.56,0.56,0.51,0.5,0.44,0.51,0.43,0.4,0.51,0.43,0.44
h_1,1.7,1.63,1.43,1.48,1.39,1.3,0.54,0.7,0.58,0.51,0.52,0.52,0.53,0.51,0.46,0.48
g_1,1.72,1.72,1.73,1.76,1.56,1.66,0.63,0.51,0.62,0.59,0.56,0.61,0.42,0.52,0.54,0.49
d_0,1.67,1.19,2.0,2.3,1.83,1.47,0.95,0.9,0.55,0.54,0.63,0.65,0.54,0.57,0.64,0.58
c_0,1.91,1.8,1.27,2.27,1.66,1.41,0.88,0.8,0.93,0.55,0.74,0.64,0.54,0.7,0.61,0.5
b_0,1.85,1.75,1.63,2.24,1.9,1.61,0.85,0.89,0.68,0.45,0.53,0.6,0.54,0.72,0.58,0.51
f_0,2.07,1.76,1.79,1.94,1.89,1.8,0.85,0.63,0.68,0.67,0.64,0.51,0.56,0.66,0.63,0.4
h_0,2.18,1.92,1.86,1.97,1.96,1.53,0.99,0.88,0.74,0.71,0.71,0.69,0.62,0.7,0.65,0.56
a_0,2.02,2.07,1.9,2.26,2.83,1.91,0.91,1.03,0.72,0.63,0.48,0.71,0.65,0.5,0.73,0.6
e_0,2.68,2.22,2.14,2.1,1.76,1.89,1.04,0.81,0.81,0.74,0.74,0.51,0.66,0.69,0.5,0.58
g_0,2.26,2.14,2.22,2.32,2.27,1.66,0.86,1.1,0.83,0.73,0.73,0.9,0.57,0.76,0.77,0.64
