,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.51,1.09,0.62,0.71,0.52,0.44,0.81,0.7,0.84,0.72,0.79,0.41,0.75,0.63,0.38,0.88
e_1,0.69,1.51,0.6,0.85,0.62,0.53,0.71,0.71,1.21,0.69,0.88,0.88,0.89,0.81,0.56,0.65
d_1,0.77,0.67,1.55,0.55,0.63,0.59,0.85,0.68,0.58,1.25,0.85,0.76,0.86,0.67,0.76,0.7
c_1,0.61,0.64,0.65,1.55,1.16,0.56,0.81,0.64,0.77,0.38,0.49,0.73,0.78,0.45,0.6,0.76
b_1,0.84,0.61,0.76,0.54,1.6,1.0,0.8,0.88,0.74,0.88,0.48,0.74,0.94,0.78,0.79,0.81
a_1,0.92,0.76,0.85,0.82,0.52,1.77,0.95,0.86,0.86,0.87,0.91,0.63,1.01,0.62,0.6,0.78
h_1,1.21,0.97,0.9,0.84,0.82,0.54,1.71,1.16,1.11,0.73,0.95,0.85,1.02,0.94,0.9,1.4
g_1,0.9,0.88,1.3,1.0,0.76,0.66,0.91,1.79,0.9,1.0,1.02,1.51,1.18,0.8,1.12,0.75
d_0,1.04,0.87,0.51,1.47,0.93,0.66,1.07,1.15,1.61,0.81,0.97,1.05,1.14,0.86,0.95,1.12
c_0,1.18,0.92,0.9,0.83,0.68,0.67,1.2,1.18,1.2,1.68,1.82,1.06,1.4,1.09,1.2,1.23
b_0,0.98,0.95,0.99,1.17,0.7,0.56,1.16,1.07,1.28,1.03,1.72,1.2,1.36,1.78,1.01,1.16
f_0,0.83,0.81,1.07,0.92,0.98,0.89,1.18,0.82,1.19,1.21,1.14,1.74,1.3,1.06,2.1,1.12
h_0,1.23,0.9,1.19,1.05,0.84,0.79,0.89,1.3,1.16,0.99,1.08,1.12,0.88,0.94,1.03,1.44
a_0,1.14,0.86,1.26,1.08,0.93,0.48,1.14,1.26,1.13,1.1,0.94,1.25,1.41,1.72,1.05,1.1
e_0,1.39,0.64,1.15,1.2,0.93,0.74,1.37,0.93,1.26,1.0,1.17,0.86,1.4,1.08,1.76,1.2
g_0,0.96,1.16,1.5,1.0,0.78,0.76,1.0,1.25,1.06,1.17,1.14,1.57,1.12,1.1,1.12,0.76
