,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,107.38,33.78,30.4,60.91,57.99,150.36,6182.36,8879.24,23496.24,16683.86,23738.73,25146.95,63411.17,72826.25,52801.67,132066.34
f_1,54.47,113.11,46.45,53.42,39.79,168.77,4104.24,7442.63,10262.91,18143.41,8664.38,24230.36,51234.81,67554.33,76138.29,105251.49
d_1,34.53,32.84,137.72,43.27,48.4,148.55,5089.99,7882.49,5731.38,25695.95,20399.3,24642.28,61773.77,65625.06,72199.86,92114.03
c_1,27.34,28.53,44.03,151.23,75.2,142.79,4727.4,6184.54,10180.14,4663.56,20521.75,18786.49,55622.12,68718.03,74525.7,121114.43
b_1,27.65,32.23,44.18,32.76,158.43,255.83,3560.41,7586.58,11291.37,15724.21,23883.92,9159.45,52765.25,49694.58,74850.44,117495.86
a_1,20.46,21.21,31.69,26.97,25.18,418.05,3329.78,5705.17,7172.1,10639.39,14294.7,15461.79,34451.71,19402.58,66155.92,69719.75
h_1,8.7,15.24,14.18,15.8,19.08,46.59,3146.25,3218.98,3940.9,4050.94,6230.37,7996.42,9731.4,17578.63,27283.32,53298.3
g_1,8.25,8.91,15.21,15.52,15.73,39.6,1233.7,4831.34,2365.54,4614.65,8445.5,5489.92,9155.29,16804.2,19444.15,15733.22
d_0,5.86,10.57,6.88,20.38,12.23,42.02,1363.5,2483.76,5226.34,3675.15,4863.58,5713.86,13120.54,14419.74,18834.21,33668.75
c_0,8.56,9.22,9.83,8.85,9.32,37.13,1350.96,1824.09,2698.14,6175.86,5702.75,8515.43,11026.66,18763.77,16869.31,28318.79
f_0,5.35,6.05,9.82,12.36,13.53,29.55,1098.91,1662.36,2677.21,2538.66,8443.86,3831.05,11086.2,13127.11,28807.06,27229.3
b_0,5.62,8.05,9.65,12.77,7.28,24.77,910.87,1837.96,2657.26,3179.39,5398.42,8700.82,13835.79,22740.54,18434.01,26550.68
h_0,4.8,7.81,6.92,7.47,7.96,26.6,565.36,1946.4,2150.8,2528.93,3993.61,3431.33,4664.72,11291.24,11258.46,23479.34
a_0,4.6,5.38,6.31,6.5,9.67,,692.49,1463.19,1620.51,2188.56,3494.77,2445.82,7982.77,21089.13,10554.96,24010.04
e_0,1.97,5.78,7.71,6.53,6.71,21.48,738.86,1217.1,1878.67,2605.7,2533.51,3074.9,8918.08,8803.37,23242.85,15461.99
g_0,3.11,4.37,8.7,5.96,6.04,19.68,493.77,858.42,1303.58,1920.23,4160.84,2811.01,6413.92,5513.52,10909.4,10494.29
