,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.27,0.89,0.94,0.98,0.87,0.84,1.04,0.92,0.92,1.06,0.91,0.9,0.85,0.83,1.0
e_1,0.79,1.0,1.0,1.18,1.06,1.01,1.08,1.15,1.43,1.0,0.91,1.19,1.03,1.08,1.06,1.08
d_1,1.15,0.99,1.0,0.95,0.97,0.88,1.01,0.78,1.05,1.28,1.06,0.95,1.01,1.07,1.09,0.89
c_1,1.06,0.85,1.06,1.0,1.27,0.9,1.04,1.06,0.73,0.81,0.82,0.85,1.04,1.02,0.98,0.89
b_1,1.01,0.96,1.06,0.79,1.0,1.56,1.01,0.92,1.01,1.09,1.07,1.08,1.11,0.85,0.94,1.06
a_1,1.15,0.97,1.12,1.1,0.64,1.0,1.18,1.19,1.02,1.0,1.14,1.09,1.05,1.04,1.03,1.13
h_1,1.2,0.93,1.01,0.97,0.99,0.86,1.0,1.12,0.93,1.02,1.0,0.99,0.91,0.84,1.02,1.2
g_1,0.95,0.88,1.3,0.95,1.02,0.87,0.88,1.0,0.84,0.87,1.0,1.15,0.81,1.05,1.02,0.92
d_0,1.01,0.7,0.97,1.38,1.0,1.03,1.08,1.12,1.0,0.84,0.91,1.04,1.07,0.93,1.06,1.06
c_0,1.05,1.03,0.79,1.16,0.89,0.92,1.0,1.13,1.16,1.0,1.38,1.07,1.13,1.24,0.88,1.18
b_0,0.95,1.12,0.89,1.21,1.04,0.85,1.0,1.0,1.17,0.75,1.0,0.97,0.97,1.46,0.95,0.95
f_0,1.03,0.82,1.07,1.13,0.94,0.97,1.01,0.88,0.93,0.97,0.97,1.0,0.96,1.14,1.47,0.88
h_0,1.11,0.96,1.0,0.96,0.88,0.95,1.09,1.24,0.93,0.86,1.07,1.04,1.0,0.89,0.92,1.16
a_0,1.09,0.96,0.93,1.04,1.18,0.96,1.24,1.03,1.1,0.83,0.74,0.89,1.11,1.0,1.05,1.04
e_0,1.18,0.92,0.9,0.96,1.13,1.06,1.01,1.01,0.89,1.08,1.03,0.71,1.07,0.89,1.0,0.95
g_0,1.01,0.93,1.13,1.07,0.98,0.9,0.83,1.12,0.93,0.87,1.1,1.14,0.87,0.92,1.06,1.0
