,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.67,6.89,5.22,6.46,5.97,4.38,1.98,2.62,1.73,1.99,2.66,,1.29,1.57,2.07,1.31
e_1,3.32,0.67,5.92,6.63,4.94,5.72,2.27,4.05,2.5,2.11,2.04,2.39,1.76,1.82,,1.54
d_1,6.69,6.46,0.65,5.45,5.34,5.28,2.89,1.64,,2.56,1.77,2.2,1.64,2.07,2.43,1.22
c_1,5.48,5.64,6.36,0.65,6.87,5.25,2.89,3.07,1.47,,2.11,1.47,1.88,2.06,2.15,1.78
b_1,6.23,6.83,6.74,3.76,0.63,7.16,3.36,1.84,2.27,3.44,,2.05,1.6,1.73,2.3,2.23
a_1,10.34,6.48,7.34,8.09,4.43,0.57,3.11,,2.75,2.56,2.69,,1.55,,2.43,
h_1,5.13,5.55,4.49,5.08,3.9,4.62,0.61,2.28,1.86,1.82,2.04,1.64,,1.34,1.65,1.47
g_1,6.52,5.92,7.92,4.14,6.73,,1.92,0.58,1.83,1.85,1.8,2.46,1.34,,1.6,
d_0,5.74,3.05,,4.92,4.48,4.42,2.12,2.81,0.7,1.67,1.97,1.55,1.26,1.64,1.89,1.43
c_0,5.01,4.86,3.04,,4.38,4.96,1.82,1.85,2.31,0.71,2.45,1.45,1.93,1.87,1.23,1.3
b_0,4.43,5.34,5.3,6.15,,4.48,2.42,2.19,1.9,1.02,0.67,2.04,1.68,2.22,1.59,1.16
f_0,,6.22,5.44,7.12,5.91,,2.02,1.38,1.84,2.47,1.8,0.66,1.43,,1.71,1.13
h_0,4.41,4.36,4.27,3.72,5.03,5.01,,2.11,2.08,1.29,1.47,1.58,,1.48,1.39,1.5
a_0,8.24,5.61,6.36,6.28,5.95,,3.22,,1.88,2.02,1.04,,2.3,0.64,,1.89
e_0,6.74,,5.28,5.81,5.45,5.59,2.7,2.86,2.56,2.18,2.71,1.58,1.91,,0.6,1.7
g_0,7.32,5.42,5.57,5.41,5.52,,2.12,,1.5,1.89,2.43,1.62,1.03,1.66,1.79,
