,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10297.61,4219.99,5105.37,3604.2,6223.68,22064.73,5937162.3,20590978.95,8825126.67,18683448.12,28263106.16,35739373.97,96505407.94,179380948.34,126847714.46,410286377.91
f_1,4728.76,13750.18,3696.09,3666.53,6439.12,29004.02,5580824.97,10595329.04,8579123.72,22064967.72,23403676.33,18155144.92,94911637.73,145892849.7,148769887.4,318649045.29
c_1,2446.36,3281.32,14931.77,4096.2,14373.89,22168.93,5468797.39,11796016.34,8165805.5,8711642.21,20273484.84,35401460.66,101090312.05,182055832.89,201518358.41,358365073.99
d_1,2346.86,3441.01,2783.7,17752.49,8349.19,27882.19,7323598.78,5738812.21,10509294.81,42732013.74,29049796.61,36705137.21,105698876.56,205975913.73,233538415.39,439437851.58
b_1,2601.99,3141.65,3609.7,4179.48,36951.47,59244.14,4930120.45,10730932.12,7938727.26,19817921.73,10846332.89,32445545.11,103419622.97,158439184.53,241920744.47,349799871.45
a_1,3066.64,3577.8,3408.37,4213.51,7153.36,193999.31,5805424.76,8953946.47,9495444.48,25129606.6,29076729.51,35376101.84,126380470.34,103444567.32,228870668.79,483704093.46
h_1,3045.52,6081.56,3791.91,5923.97,7428.74,29712.73,20468690.96,12547484.31,16297513.91,27419207.66,29346065.31,45471103.44,72618963.56,235883904.16,229578524.38,662056160.65
d_0,3204.51,4461.79,8324.54,2753.76,9334.26,32097.61,8173864.27,24322581.95,9243879.65,19576756.73,33355974.97,40013708.2,113859567.42,240861270.94,282929713.64,447815971.34
g_1,2778.81,3942.49,4237.04,7908.06,7751.58,33664.34,7790719.25,11477920.66,34682340.58,29704648.38,35313391.47,72666810.92,126868930.52,170670162.05,318013562.86,369849141.39
c_0,3082.53,4866.32,3082.02,6193.95,7394.74,35596.47,8727754.93,13786599.64,12887631.15,53199939.0,65893493.15,40058167.88,142591584.76,259260395.81,358369450.65,513709228.13
b_0,3552.32,4190.21,5250.6,6144.19,3837.27,29395.79,8356318.69,16380484.76,11649429.8,26248760.33,67841846.03,45495946.71,131962878.23,497635298.53,386373235.07,595261073.58
f_0,2502.52,2925.01,5128.14,5768.18,10682.41,37599.27,8301801.61,15071285.18,11949821.53,27259137.64,39854787.67,91963288.43,134839975.87,211609385.33,648609057.67,673656174.52
h_0,3381.62,6402.3,4215.91,5781.33,8004.52,31059.06,5396258.2,12521574.54,15346487.1,26683557.03,31779333.81,47254988.05,86988396.8,233629870.2,254560510.25,676729177.13
a_0,3232.25,5029.83,4743.54,6152.61,7965.5,26762.06,7776320.93,18994015.68,9516132.64,36659713.49,34088649.57,45925560.12,133052579.95,589390778.61,272231263.49,464958888.33
e_0,1637.11,5257.77,4907.91,5716.83,9209.58,49955.08,9198290.89,11912863.01,10851684.35,24282632.75,30608221.95,44718643.32,128018799.98,213452083.01,744720583.11,676969706.43
g_0,2957.23,3500.25,3806.27,9471.59,9490.57,31495.49,6896634.59,9957468.83,6997222.44,25280447.91,35348669.58,67139884.41,120593627.48,245032028.88,331845321.6,401070172.81
