,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.05,1.2,1.71,1.97,1.63,1.58,0.71,0.64,0.68,0.47,0.51,0.53,0.41,0.44,0.56,0.37
f_1,1.94,1.05,1.45,1.74,1.66,1.24,0.47,0.66,0.55,0.46,0.44,0.56,0.3,0.4,0.41,0.36
d_1,1.93,2.05,1.05,1.79,1.63,1.44,0.68,0.47,0.69,0.61,0.56,0.48,0.41,0.43,0.4,0.27
c_1,1.66,1.93,2.27,1.05,2.15,1.52,0.65,0.72,0.37,0.56,0.49,0.46,0.44,0.43,0.45,0.45
b_1,2.13,2.08,2.26,1.2,1.06,2.14,0.86,0.87,0.6,0.86,0.72,0.56,0.51,0.57,0.51,0.43
a_1,2.62,3.73,2.8,2.71,1.58,1.07,1.13,0.93,0.85,0.88,1.03,0.82,0.58,0.97,0.74,0.64
h_1,4.65,6.1,4.33,5.41,4.37,3.67,1.29,1.82,1.47,1.33,1.4,1.3,1.38,1.08,1.14,1.17
g_1,6.03,5.94,5.54,5.51,4.99,4.3,1.7,1.28,1.78,1.61,1.63,1.5,0.97,1.47,1.05,1.28
d_0,3.54,5.61,6.76,6.63,6.13,5.12,2.43,2.53,1.41,1.6,1.53,1.65,1.39,1.46,1.57,1.39
c_0,6.91,6.8,3.94,8.65,5.15,4.63,2.46,1.99,2.47,1.42,2.18,1.93,1.4,1.56,1.69,1.25
b_0,6.34,7.24,5.33,8.73,7.99,4.79,2.56,2.19,2.24,1.19,1.4,1.61,1.73,2.27,1.63,1.41
f_0,6.62,8.74,6.97,7.97,7.14,4.92,2.76,1.91,2.05,1.85,1.92,1.43,1.66,2.04,2.11,1.18
h_0,7.45,8.77,7.52,8.11,6.89,6.43,3.13,3.3,2.33,2.27,2.08,2.02,1.96,2.09,1.86,1.73
a_0,8.43,9.97,8.21,9.44,9.02,9.32,3.77,3.48,2.92,2.44,1.5,2.48,1.94,1.53,2.28,1.7
e_0,11.21,12.32,9.17,8.69,8.84,7.18,3.72,3.5,2.57,2.73,2.84,1.46,2.14,2.46,1.55,1.83
g_0,9.41,9.77,10.43,10.15,8.57,8.13,2.74,3.97,2.79,2.96,2.92,2.73,2.01,2.67,2.32,2.38
