,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,5.51,1.07,0.56,0.49,0.51,0.55,2.25,1.8,2.96,2.86,3.11,0.82,4.57,3.24,2.72,4.2
e_1,0.6,5.71,0.46,0.64,0.68,0.57,1.83,1.72,5.91,3.09,3.2,3.61,4.26,2.95,1.01,4.23
d_1,0.56,0.53,6.39,0.59,0.63,0.57,2.61,2.27,0.67,4.66,3.14,2.95,5.03,3.29,2.82,4.74
c_1,0.61,0.5,0.64,6.93,1.1,0.41,2.45,2.2,2.6,0.33,2.51,3.13,4.81,3.01,3.01,3.85
b_1,0.56,0.64,0.57,0.67,7.55,1.33,1.96,2.13,2.32,2.68,0.63,2.75,3.7,1.65,2.72,3.87
a_1,0.53,0.67,0.73,0.62,0.54,10.93,2.15,1.36,2.85,3.76,2.55,2.23,4.47,0.42,3.41,4.97
h_1,1.71,0.71,1.19,0.81,1.08,0.85,14.24,5.45,3.45,4.95,5.27,3.84,2.56,4.39,4.97,10.33
g_1,0.97,0.99,1.87,1.04,0.55,0.99,3.76,18.12,3.63,4.72,4.08,8.42,6.57,4.7,6.67,3.1
d_0,1.11,1.11,0.43,2.16,1.04,0.78,3.37,3.42,13.5,4.38,6.42,5.12,6.69,4.8,4.41,7.03
c_0,1.19,1.05,0.99,0.58,0.96,1.02,4.42,4.22,6.54,14.48,11.41,6.67,7.4,5.55,6.55,8.2
b_0,1.5,1.05,1.09,1.05,0.22,0.96,4.29,4.08,4.88,5.85,15.7,5.76,7.17,11.37,5.06,7.23
f_0,0.36,0.8,1.15,1.36,1.16,1.16,5.08,5.0,6.61,6.22,6.01,17.66,8.67,6.46,13.38,7.96
h_0,1.57,0.8,1.23,1.22,0.74,0.91,1.89,5.8,4.6,4.32,5.3,5.22,2.7,5.39,5.59,8.57
a_0,1.45,1.08,1.05,1.25,0.9,,3.5,5.57,4.42,4.56,5.63,5.05,8.01,22.38,3.64,5.54
e_0,1.29,0.44,0.98,1.18,0.89,1.06,4.31,5.84,6.21,6.65,6.59,7.25,9.12,4.8,23.97,8.56
g_0,0.95,0.78,1.85,1.11,1.04,0.81,2.76,3.1,4.0,5.24,4.57,7.96,8.1,4.11,4.75,2.26
