,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.23,0.85,1.05,0.82,0.77,0.61,0.67,0.69,0.56,0.62,0.6,0.5,0.53,0.43,0.53
e_1,0.83,1.0,0.91,1.24,0.99,0.77,0.7,0.72,0.83,0.58,0.66,0.71,0.61,0.62,0.6,0.56
d_1,1.16,1.1,1.0,0.86,0.84,0.86,0.69,0.57,0.71,0.83,0.7,0.62,0.59,0.55,0.57,0.48
c_1,0.94,0.83,1.15,1.0,1.38,0.83,0.75,0.68,0.51,0.6,0.51,0.61,0.57,0.55,0.54,0.58
b_1,1.2,0.98,1.14,0.75,1.0,1.21,0.79,0.74,0.61,0.8,0.65,0.63,0.7,0.63,0.61,0.65
a_1,1.37,1.26,1.18,1.19,0.85,1.0,0.92,0.85,0.84,0.79,0.87,0.65,0.75,0.74,0.6,0.71
h_1,1.64,1.47,1.43,1.28,1.26,1.07,1.0,1.04,0.95,0.76,0.82,0.78,0.84,0.76,0.82,0.91
g_1,1.44,1.34,1.78,1.45,1.4,1.23,0.91,1.0,0.9,0.92,0.88,1.12,0.8,0.83,1.0,0.74
d_0,1.37,1.21,1.4,1.98,1.69,1.2,1.09,1.15,1.0,0.82,0.84,0.91,0.94,0.87,0.96,0.82
c_0,1.77,1.71,1.23,1.71,1.33,1.24,1.28,1.05,1.23,1.0,1.35,0.9,1.03,1.07,1.02,0.87
b_0,1.61,1.5,1.45,1.89,1.61,1.21,1.29,1.08,1.12,0.74,1.0,0.98,1.05,1.2,0.97,0.9
f_0,1.66,1.43,1.65,1.57,1.58,1.53,1.27,0.89,1.12,1.09,0.99,1.0,1.03,0.93,1.43,0.78
h_0,1.95,1.64,1.73,1.78,1.42,1.33,1.24,1.29,1.1,0.94,0.96,0.98,1.0,0.96,0.98,1.05
a_0,1.76,1.63,1.83,1.7,1.64,1.46,1.3,1.24,1.2,0.98,0.84,1.06,1.0,1.0,1.04,0.95
e_0,2.22,1.68,1.75,1.77,1.54,1.61,1.29,0.96,1.11,0.93,1.07,0.75,1.03,1.0,1.0,0.91
g_0,1.81,1.8,2.03,1.71,1.54,1.42,1.18,1.38,1.2,1.18,1.08,1.32,0.93,0.97,1.13,0.99
