,e_1,f_1,d_1,c_1,b_1,a_1,h_1,d_0,c_0,g_1,b_0,f_0,h_0,a_0,g_0,e_0
e_1,0.01,0.02,0.04,0.05,0.05,0.08,0.09,0.09,0.09,0.11,0.11,0.15,0.14,0.16,0.23,0.5
f_1,0.04,0.01,0.04,0.04,0.04,0.06,0.06,0.08,0.08,0.12,0.09,0.23,0.09,0.16,0.15,0.13
d_1,0.03,0.02,0.01,0.03,0.03,0.04,0.05,0.08,0.06,0.05,0.06,0.07,0.08,0.09,0.07,0.1
c_1,0.01,0.02,0.02,0.01,0.03,0.03,0.04,0.03,0.08,0.05,0.05,0.05,0.05,0.1,0.07,0.07
b_1,0.01,0.01,0.02,0.01,,0.03,0.02,0.03,0.04,0.05,0.05,0.03,0.05,0.05,0.05,0.06
a_1,,,,0.01,,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,,0.02,0.02
h_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
