,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,11409.24,165.92,126.15,340.57,303.24,1000.77,219504.05,390923.61,1367112.41,1029653.67,1557101.06,1293586.09,7108149.38,6466240.79,,15487048.75
f_1,306.08,12627.64,245.19,303.15,203.57,1361.59,170654.27,295959.28,687397.54,1337212.56,,1704981.67,6044344.71,6598204.88,10170896.82,11378239.9
d_1,129.26,156.41,18739.98,224.05,290.8,1350.73,219311.67,445620.42,,2101802.82,1318281.88,1964187.47,8223275.36,6426570.6,8614198.87,12313628.95
c_1,146.79,134.55,261.71,22621.74,448.3,1274.87,251660.7,289156.56,817768.71,,1428169.13,1606683.36,7179295.55,7784200.69,6955980.83,18466086.15
b_1,128.27,156.09,266.81,211.74,24894.33,2404.45,164933.47,368486.85,787382.64,1130552.44,2183985.91,,7516966.88,6424252.21,8611091.3,16653605.67
a_1,157.6,125.53,289.86,224.77,261.29,173326.17,207150.1,369439.38,614598.79,1290483.74,1788914.58,1671939.9,6124781.66,,,11743171.48
h_1,547.39,830.51,796.19,1022.37,1262.39,4991.96,9407316.49,1617490.98,2964924.15,2934879.83,4216378.17,6683016.02,,19352644.64,35204768.94,127133587.84
g_1,522.27,557.15,1286.51,1182.37,1180.04,4536.07,692890.17,22698790.04,2323703.81,4295748.01,10321859.73,6871030.93,11218851.72,24729249.47,24307929.77,
d_0,632.92,1106.75,,2103.06,1514.33,7137.27,1050119.05,2604202.27,23997038.85,4527863.94,6662944.08,6919181.41,34005764.49,30677049.32,38700828.0,86439341.86
c_0,1207.32,939.9,1028.04,,975.48,6796.4,1149960.59,1772740.82,3632984.92,34899204.65,8882613.87,17130681.66,25860354.29,37545914.25,39731590.72,68153532.02
f_0,643.58,,975.59,1765.22,1943.99,6395.89,1237804.8,2389346.32,3620009.98,3800498.87,61815741.43,5835726.72,29776350.8,30629561.62,76246814.57,113183544.25
b_0,823.05,882.94,1064.9,1580.97,,4169.87,855210.59,1461664.51,3782524.45,6382150.88,6723845.5,65046800.53,40387212.4,57314406.98,,84474811.37
h_0,1066.04,1942.46,1390.22,1366.41,1983.59,12390.48,,3891221.15,6793105.14,6953505.33,13346580.54,13397855.93,,41568690.78,55718826.03,185844585.0
a_0,535.31,829.1,937.7,989.71,1712.77,,968775.14,2460573.45,2899496.1,5479310.02,7089240.61,8413568.06,36325037.49,419517085.22,,96699621.47
e_0,,753.54,1988.56,1049.44,1238.27,,1189430.82,1826339.43,3279430.07,7746610.72,8053971.01,,36766289.91,,506593004.5,89718075.52
g_0,853.53,1079.14,2936.81,1851.79,2216.65,9266.38,1103327.24,,5063379.29,8320433.73,20761347.5,11378766.53,47011569.99,39515915.92,72228107.82,
