,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.35,1.64,0.94,1.01,0.87,0.78,2.01,1.64,2.32,1.91,1.85,1.41,2.53,1.72,1.37,2.34
e_1,1.12,2.4,0.98,1.3,0.85,0.76,2.04,1.86,3.65,2.13,2.21,2.07,2.73,1.88,1.51,2.51
d_1,1.11,1.05,2.43,0.82,0.92,0.87,2.13,1.78,1.4,3.94,2.46,2.08,2.86,1.94,2.15,2.8
c_1,1.0,0.93,1.04,2.57,1.74,0.95,1.74,1.58,1.98,1.75,1.62,1.92,2.58,1.54,1.79,2.22
b_1,1.08,0.95,1.03,1.1,2.71,1.55,1.88,1.52,1.99,2.21,1.67,1.98,2.73,1.44,1.98,2.43
a_1,1.18,1.12,1.16,1.02,0.93,3.07,2.11,2.04,2.19,2.29,2.04,2.08,2.74,1.49,1.78,2.89
h_1,1.61,1.14,1.15,1.1,0.95,0.75,3.46,2.28,2.17,2.18,2.36,2.18,2.44,1.9,2.27,3.52
g_1,0.99,1.13,1.59,1.09,0.98,0.82,2.05,3.75,2.18,2.44,2.39,3.31,2.47,2.16,2.21,2.67
d_0,1.11,1.14,0.9,1.85,1.17,0.81,1.89,1.81,3.35,1.52,1.81,2.07,2.78,1.79,2.03,2.44
c_0,1.21,1.17,1.2,1.04,0.84,0.79,2.35,2.13,2.37,3.21,3.95,2.48,3.32,2.53,2.41,3.2
b_0,1.31,1.21,1.19,1.07,0.87,0.82,2.25,2.17,2.29,2.43,3.57,2.37,3.01,3.91,2.15,2.77
f_0,1.05,0.95,1.25,1.1,1.11,1.07,2.11,1.89,2.33,2.88,2.26,3.6,3.3,2.12,4.07,3.32
h_0,1.39,1.11,1.29,1.07,0.96,0.89,1.79,2.24,2.03,2.4,2.25,2.15,2.42,2.3,1.74,3.77
a_0,1.15,1.08,1.17,1.17,1.27,0.63,2.48,2.28,2.32,2.61,2.43,2.72,3.11,3.74,2.54,2.69
e_0,1.13,0.84,1.22,1.26,1.12,0.91,2.26,2.04,2.27,2.77,2.64,2.39,3.56,2.12,3.6,3.45
g_0,1.11,1.01,1.64,1.0,1.02,0.87,2.06,1.56,1.89,2.58,2.2,2.92,3.16,2.12,2.3,2.21
