,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.07,3.87,3.46,2.83,3.03,2.41,0.97,1.15,0.9,0.99,0.87,1.6,0.58,0.78,0.81,0.8
e_1,2.1,1.07,3.34,2.94,3.64,2.65,1.47,1.39,1.39,1.09,0.99,1.2,0.81,0.83,1.98,0.77
d_1,3.6,3.54,1.07,4.07,3.47,3.3,1.21,0.82,2.26,1.1,0.97,0.84,0.67,0.81,0.96,0.53
c_1,3.52,4.09,3.75,1.07,4.09,2.34,1.6,1.28,0.6,1.73,1.01,0.88,0.72,0.97,0.99,0.78
b_1,4.4,3.8,3.85,2.3,1.07,5.8,1.75,1.79,1.39,1.44,3.99,1.36,1.11,1.27,1.04,0.99
a_1,6.28,6.4,5.14,7.83,2.63,1.07,2.12,2.0,1.47,1.85,2.05,1.43,1.37,2.91,1.38,1.09
h_1,8.32,5.88,7.87,7.8,5.23,5.56,1.38,3.48,2.26,2.13,2.22,2.05,4.61,1.75,2.01,1.72
g_1,8.42,8.72,8.9,8.44,7.67,7.4,1.99,1.39,2.24,1.9,2.44,2.62,1.62,1.84,1.67,2.9
d_0,11.28,5.05,16.1,11.07,6.92,8.58,3.36,4.14,1.65,2.68,2.44,2.12,1.96,2.81,2.11,2.09
c_0,9.9,8.6,5.82,25.1,8.22,7.49,3.71,3.67,3.12,1.62,3.3,2.67,2.4,3.32,1.8,2.14
b_0,9.91,9.38,8.19,12.28,13.6,8.1,3.73,2.94,2.73,1.51,1.56,2.36,1.89,2.68,2.07,1.97
f_0,21.97,7.69,10.16,11.78,9.62,8.99,3.9,2.84,3.53,2.92,2.92,1.63,2.69,2.5,2.98,1.55
h_0,14.41,10.5,11.81,13.07,13.33,11.52,5.32,4.66,3.59,2.73,3.29,3.05,4.17,3.26,2.43,3.0
a_0,14.19,14.27,11.31,11.35,13.93,17.29,5.42,5.44,4.1,2.97,2.4,3.64,2.53,1.69,3.37,2.37
e_0,15.53,19.2,11.21,14.03,12.45,9.9,4.69,5.56,3.73,3.88,3.64,2.14,3.66,2.7,1.66,2.34
g_0,16.32,13.45,13.98,16.55,13.34,13.75,4.49,6.46,4.34,3.49,4.6,4.08,2.72,3.74,3.89,4.3
