,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.18,0.89,0.98,0.88,0.78,0.61,0.7,0.67,0.57,0.57,0.56,0.51,0.57,0.52,0.57
e_1,0.85,1.0,0.97,1.16,0.95,0.8,0.77,0.7,0.86,0.62,0.68,0.71,0.63,0.6,0.63,0.62
d_1,1.09,1.02,1.0,0.87,0.92,0.85,0.73,0.56,0.6,0.84,0.69,0.62,0.59,0.58,0.58,0.49
c_1,1.01,0.87,1.17,1.0,1.25,0.95,0.69,0.67,0.5,0.64,0.59,0.63,0.62,0.54,0.55,0.58
b_1,1.14,1.04,1.11,0.81,1.0,1.29,0.8,0.69,0.66,0.78,0.7,0.67,0.67,0.52,0.61,0.63
a_1,1.33,1.22,1.2,1.04,0.78,1.0,0.93,0.89,0.8,0.82,0.79,0.71,0.72,0.79,0.64,0.71
h_1,1.65,1.39,1.36,1.42,1.27,1.03,1.0,1.02,0.95,0.81,0.93,0.87,0.87,0.76,0.87,0.93
g_1,1.41,1.45,1.76,1.54,1.45,1.12,0.94,1.0,0.97,0.94,0.94,1.12,0.77,0.84,0.84,0.94
d_0,1.44,1.22,1.57,1.96,1.57,1.23,1.05,1.03,1.0,0.78,0.91,0.91,0.98,0.89,0.88,0.91
c_0,1.72,1.6,1.21,1.6,1.29,1.19,1.2,1.03,1.3,1.0,1.31,0.91,0.98,0.96,0.89,0.88
b_0,1.75,1.52,1.43,1.67,1.47,1.28,1.1,1.06,1.1,0.78,1.0,0.96,0.96,1.22,0.84,0.9
f_0,1.78,1.42,1.62,1.57,1.5,1.42,1.14,0.86,1.06,1.09,0.99,0.99,1.01,0.86,1.24,0.84
h_0,1.87,1.61,1.7,1.6,1.45,1.4,1.17,1.28,1.04,1.02,1.03,0.95,1.0,0.97,0.8,1.09
a_0,1.78,1.61,1.7,1.88,1.9,1.39,1.41,1.22,1.23,1.03,0.86,1.13,0.98,1.0,1.07,0.94
e_0,2.01,1.61,1.7,1.79,1.57,1.48,1.22,1.19,1.14,1.14,1.17,0.84,1.27,0.93,1.0,1.01
g_0,1.82,1.62,1.97,1.67,1.58,1.32,1.11,1.08,1.09,1.1,1.12,1.18,0.94,1.09,0.96,1.0
