,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,5.87,3.68,1.93,2.23,1.89,2.04,8.11,7.43,10.56,8.95,9.35,5.91,15.64,11.04,8.09,14.57
e_1,2.37,6.17,2.01,2.88,1.87,2.0,8.49,8.5,18.16,10.45,11.39,11.41,14.96,11.26,8.79,14.55
d_1,2.28,2.15,6.36,1.79,2.08,2.23,8.98,7.91,6.1,19.31,12.21,11.82,17.49,11.8,13.63,18.02
c_1,1.98,1.9,2.16,7.17,4.5,2.36,6.84,7.34,9.3,6.77,7.98,10.55,14.67,9.58,10.76,14.43
b_1,2.14,1.87,2.03,2.41,7.98,4.46,7.55,7.08,9.86,11.0,7.08,10.71,15.22,8.38,12.26,14.74
a_1,2.41,2.31,2.56,2.19,2.14,10.47,8.93,9.96,9.92,10.13,10.11,10.4,16.5,8.87,10.99,17.24
h_1,3.43,2.24,2.49,2.47,2.19,1.97,16.97,11.08,10.69,10.75,12.71,12.11,13.07,12.07,14.51,24.5
g_1,1.81,2.32,3.61,2.4,2.38,2.14,8.96,21.19,10.33,11.74,12.75,18.35,13.1,13.31,14.3,16.8
d_0,2.33,2.33,1.67,4.83,2.71,2.4,8.01,8.73,18.07,7.12,9.51,11.36,17.09,10.64,13.91,15.76
c_0,2.51,2.46,2.69,2.11,1.88,2.08,9.97,10.35,11.36,17.36,21.67,12.9,20.61,16.07,15.59,21.34
b_0,2.69,2.32,2.73,2.57,2.11,2.08,10.2,10.29,11.77,12.39,20.68,13.46,18.08,25.92,14.86,19.01
f_0,1.95,1.92,2.67,2.68,2.45,2.96,8.86,9.04,11.57,14.42,11.61,22.11,19.79,13.02,28.02,20.62
h_0,3.08,2.23,2.85,2.53,2.28,2.42,7.2,10.81,9.71,12.46,11.37,11.27,13.57,14.23,11.6,25.13
a_0,2.28,2.23,2.77,2.7,3.15,1.37,10.41,11.06,11.4,13.32,12.38,15.43,18.87,27.59,15.83,17.87
e_0,2.25,1.63,2.74,3.01,2.77,2.45,9.55,9.98,10.51,12.96,13.88,12.59,22.6,13.11,26.5,20.75
g_0,2.16,2.14,3.87,2.47,2.45,2.45,8.73,6.33,9.05,12.76,11.26,16.05,18.74,13.96,14.82,12.21
