,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.35,0.67,0.61,0.89,0.78,0.88,1.44,1.37,3.23,1.75,1.71,1.7,2.26,1.53,0.99,1.84
f_1,1.14,2.38,0.68,0.76,0.79,0.68,1.31,1.25,1.77,1.6,1.99,0.84,1.9,1.6,1.19,2.71
d_1,0.9,0.82,2.55,0.58,0.65,0.71,1.58,1.2,0.72,3.01,1.88,1.76,2.24,1.72,1.94,1.87
c_1,0.76,0.76,0.85,2.59,1.17,0.56,1.6,1.31,1.19,0.56,1.53,1.9,1.8,1.77,1.98,1.87
b_1,0.75,0.75,0.88,0.79,2.72,1.26,1.4,1.69,1.53,1.44,0.67,1.65,1.89,1.29,1.86,1.86
a_1,0.66,0.86,0.91,0.81,0.58,3.4,1.56,1.54,1.56,1.98,1.43,2.15,2.58,0.71,1.49,2.48
h_1,0.88,1.35,1.01,1.02,0.93,0.97,3.85,2.29,1.71,2.02,2.11,2.33,1.5,2.3,2.19,3.13
g_1,0.85,1.03,1.58,1.08,0.78,0.96,1.87,4.35,1.74,1.85,1.85,2.74,2.28,2.13,2.4,1.39
d_0,0.72,1.03,0.62,1.85,1.17,1.08,2.41,2.35,3.67,1.82,2.37,2.04,2.74,2.77,2.17,2.48
c_0,1.01,1.28,0.95,0.74,0.87,0.89,2.34,2.29,2.48,3.73,3.67,2.26,3.22,2.69,3.16,2.74
b_0,1.06,1.07,1.12,1.06,0.84,0.87,2.08,2.6,2.2,1.8,4.02,1.92,2.88,4.79,2.28,2.81
f_0,0.89,0.71,1.25,0.97,1.23,0.93,1.9,2.18,2.1,2.24,2.81,4.17,3.42,2.05,4.11,2.64
h_0,0.9,1.39,0.85,1.09,1.1,0.79,1.23,2.62,2.24,1.96,2.06,1.88,1.78,1.96,2.1,3.55
a_0,1.02,1.03,1.21,1.06,1.02,,1.81,2.4,1.63,2.31,1.72,2.2,3.26,4.71,2.58,2.76
e_0,0.68,1.41,1.01,0.93,0.95,1.29,2.08,1.93,2.09,2.36,2.65,1.69,3.53,1.96,4.81,2.54
g_0,1.1,0.76,1.37,1.11,1.1,0.91,1.7,1.69,2.12,1.9,2.09,2.85,2.21,2.56,2.44,1.87
