,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.67,2.2,2.06,2.44,1.98,1.65,0.68,0.92,0.65,0.65,0.65,1.05,0.47,0.75,0.7,0.66
e_1,1.42,0.66,2.08,1.96,2.07,1.88,1.26,1.07,0.86,0.75,0.88,0.81,0.66,0.75,1.68,0.65
d_1,2.11,2.19,0.66,1.87,2.17,1.92,1.0,0.71,1.7,0.84,0.73,0.78,0.62,0.67,0.66,0.39
c_1,2.15,2.25,2.61,0.64,2.61,2.23,0.92,0.83,0.45,1.29,0.77,0.81,0.6,0.76,0.61,0.73
b_1,2.59,2.77,2.3,1.26,0.62,2.65,1.07,1.09,0.94,0.96,1.4,0.88,0.78,0.7,0.84,0.66
a_1,2.69,2.62,2.81,2.6,1.55,0.58,1.34,1.58,0.97,1.22,1.38,0.69,0.84,1.81,0.85,0.67
h_1,2.84,2.23,2.41,3.18,2.65,2.23,0.6,1.25,1.04,0.88,0.98,0.92,1.19,0.83,0.96,0.97
g_1,3.41,2.55,3.35,3.33,2.95,1.86,1.02,0.56,1.21,1.21,0.95,1.03,0.75,0.88,0.88,1.56
d_0,3.65,1.69,3.98,3.86,2.54,3.12,1.23,1.18,0.68,0.83,1.02,0.9,0.93,1.02,0.96,0.9
c_0,3.29,2.86,1.82,7.14,2.55,2.75,1.39,1.28,1.78,0.7,1.34,1.03,0.96,0.85,1.04,0.86
b_0,3.26,2.66,2.8,3.18,4.32,2.85,1.3,1.13,1.34,0.67,0.64,1.26,0.89,1.14,0.88,0.91
f_0,9.45,2.81,2.84,3.55,2.42,4.47,1.29,0.97,1.42,1.09,0.99,0.63,0.95,1.07,1.19,0.75
h_0,3.61,3.31,3.08,3.82,2.97,3.08,2.41,1.84,1.23,0.99,1.06,1.23,1.37,1.26,0.8,1.15
a_0,3.51,3.58,3.6,3.61,4.19,4.03,1.9,1.49,1.49,1.39,0.84,1.11,0.89,0.59,1.03,0.84
e_0,4.77,4.64,2.9,4.1,3.16,3.25,1.46,1.64,1.19,0.95,1.36,0.76,1.33,1.21,0.62,1.3
g_0,3.73,3.8,3.67,3.16,3.68,3.98,1.29,2.13,1.51,1.12,1.19,1.17,0.76,1.24,1.0,1.6
