,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.42,0.65,0.55,0.6,0.58,0.52,0.25,0.34,0.29,0.24,0.24,0.3,0.19,0.27,0.24,0.24
e_1,0.44,0.41,0.59,0.72,0.57,0.58,0.33,0.32,0.33,0.27,0.28,0.36,0.24,0.27,0.3,0.25
d_1,0.64,0.65,0.39,0.54,0.61,0.53,0.31,0.24,0.32,0.3,0.27,0.27,0.22,0.26,0.26,0.17
c_1,0.61,0.48,0.71,0.37,0.66,0.55,0.34,0.32,0.17,0.29,0.25,0.24,0.23,0.26,0.26,0.21
b_1,0.69,0.58,0.63,0.39,0.36,0.68,0.35,0.36,0.26,0.35,0.37,0.27,0.24,0.25,0.29,0.24
a_1,0.7,0.61,0.66,0.6,0.37,0.3,0.33,0.31,0.3,0.27,0.32,0.27,0.26,0.33,0.28,0.29
h_1,0.62,0.6,0.53,0.56,0.53,0.52,0.24,0.32,0.26,0.23,0.24,0.25,0.26,0.25,0.23,0.24
g_1,0.58,0.58,0.59,0.61,0.54,0.61,0.25,0.21,0.26,0.25,0.24,0.26,0.19,0.23,0.24,0.22
d_0,0.54,0.39,0.66,0.77,0.62,0.52,0.37,0.36,0.22,0.22,0.26,0.27,0.23,0.25,0.28,0.26
c_0,0.61,0.58,0.41,0.75,0.55,0.49,0.34,0.32,0.37,0.22,0.3,0.26,0.22,0.3,0.26,0.21
b_0,0.57,0.54,0.51,0.7,0.61,0.54,0.31,0.34,0.26,0.17,0.21,0.24,0.22,0.29,0.24,0.21
f_0,0.62,0.53,0.55,0.6,0.59,0.59,0.3,0.23,0.26,0.25,0.25,0.2,0.22,0.26,0.25,0.16
h_0,0.61,0.54,0.53,0.57,0.57,0.47,0.34,0.3,0.26,0.25,0.26,0.25,0.23,0.26,0.25,0.21
a_0,0.54,0.56,0.52,0.63,0.79,0.56,0.29,0.34,0.24,0.21,0.16,0.25,0.23,0.18,0.26,0.22
e_0,0.7,0.59,0.57,0.57,0.48,0.54,0.33,0.26,0.26,0.24,0.25,0.17,0.23,0.24,0.18,0.21
g_0,0.58,0.55,0.58,0.61,0.6,0.46,0.26,0.35,0.27,0.23,0.24,0.3,0.19,0.26,0.26,0.22
