,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.67,1.38,2.05,2.11,2.03,1.92,1.07,0.9,0.92,0.74,0.75,0.82,0.7,0.72,1.28,0.54
f_1,2.38,0.67,1.81,2.27,1.99,1.76,0.64,1.01,0.71,0.72,0.72,1.48,0.41,0.67,0.81,0.55
d_1,2.35,2.35,0.65,1.9,2.05,1.89,0.9,0.69,1.46,0.87,0.79,0.64,0.69,0.73,0.6,0.42
c_1,2.04,1.9,2.81,0.64,2.26,2.55,0.82,1.06,0.52,1.37,0.77,0.68,0.64,0.57,0.62,0.83
b_1,2.31,2.48,2.37,1.39,0.63,2.34,1.05,1.1,0.87,0.93,1.33,0.79,0.69,0.85,0.87,0.56
a_1,2.66,3.22,2.54,2.38,1.65,0.57,1.41,1.0,0.98,1.02,1.18,1.0,0.7,,0.94,0.71
h_1,2.6,3.68,2.3,3.27,2.5,2.23,0.59,1.44,0.88,0.78,0.88,0.83,1.45,0.79,0.67,0.94
g_1,3.29,2.96,2.78,2.93,2.44,2.41,1.08,0.57,1.24,0.99,0.95,0.99,0.7,1.2,0.79,1.44
d_0,1.61,3.37,4.46,3.45,3.2,2.66,1.66,1.55,0.66,0.91,1.07,0.98,0.85,1.03,1.27,0.99
c_0,3.1,3.13,1.82,5.92,3.0,2.46,1.68,1.23,1.36,0.66,1.29,1.3,0.96,1.08,0.91,0.91
b_0,2.77,3.07,2.67,4.03,8.19,2.57,1.49,1.27,1.26,0.65,0.62,0.84,1.19,1.25,1.1,1.11
f_0,2.76,6.22,3.64,3.51,3.3,2.54,1.73,0.96,1.09,0.92,1.21,0.63,0.85,1.29,1.18,0.87
h_0,2.86,4.15,3.06,3.26,3.33,3.13,2.44,1.58,1.34,1.27,1.0,1.22,1.57,0.96,1.04,1.14
a_0,3.41,3.37,3.73,4.45,3.43,,1.94,1.85,1.37,1.23,0.72,1.19,1.23,0.59,1.28,1.12
e_0,5.1,3.96,4.04,3.42,3.34,3.0,1.72,1.8,1.2,1.5,1.18,0.74,1.38,1.25,0.58,1.02
g_0,3.89,3.77,4.16,3.47,4.1,3.72,1.21,2.25,1.31,1.34,1.14,1.27,0.95,1.0,1.35,1.53
