,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,8855.81,6449.5,5782.79,8217.14,10095.41,48381.93,4262591.73,10349229.98,20040373.37,22121057.17,41117148.23,32232673.05,131228458.56,166898654.32,157845888.25,355760070.94
e_1,3409.54,10599.46,5155.1,11176.43,13594.75,53037.47,3848186.56,11109566.26,36200693.96,24543700.47,40172835.5,47202758.2,149141205.64,162408754.6,136690753.18,379423615.61
d_1,3777.7,3595.9,18454.14,6710.26,12478.6,52641.27,5104422.13,12433186.67,12985161.19,44289080.43,45089971.13,54672594.92,157239074.18,170541436.25,237578537.95,456133406.07
c_1,3192.67,3452.7,6535.92,28252.04,24349.98,48909.51,4076180.05,9430678.39,15975004.04,11392392.74,27984935.99,44917467.63,119170646.86,142028352.66,176165528.92,320014031.46
b_1,3381.3,4263.48,5681.79,8813.38,43425.4,119873.12,4138048.71,10034839.97,16104927.93,22912867.76,23700197.78,44090586.99,111960363.21,88794281.59,193008196.53,338655629.46
a_1,3655.23,3883.3,6538.34,9145.51,12576.24,277760.26,4409403.24,9889484.24,19028898.85,26772353.07,35990430.41,47418178.46,155107940.82,88586626.35,223878336.69,427250737.77
h_1,5460.24,3913.06,7247.83,8639.48,11982.75,56256.34,8812088.66,15848478.84,16473223.05,22998392.85,45152422.17,49416135.42,111371520.75,181324734.82,201397971.49,546892169.06
g_1,3150.37,4161.92,10980.38,9746.1,11531.96,69527.87,4590685.09,28342824.97,17732424.42,24681573.57,37943688.21,80251777.11,157334370.59,133091104.65,270255704.7,336979410.65
d_0,3796.23,4177.67,5032.13,19294.78,13594.1,54827.46,4526147.46,11370591.0,34844623.83,18397533.06,42940236.31,46791050.52,145455504.4,166208213.25,188308090.72,372365405.23
c_0,4346.03,4211.75,7705.59,8151.75,9915.48,64921.32,5301038.34,12889582.69,23463797.32,44158525.57,78483703.42,60857177.9,146351614.2,212340807.88,230517285.21,461382839.25
b_0,4437.71,4120.98,8179.95,10953.27,8064.67,51818.0,4925092.72,13682344.82,20509328.5,28247288.44,75174264.02,52262892.9,163024582.91,353261380.19,239940797.39,461627641.78
f_0,3133.79,3168.88,8113.92,12553.7,13983.37,72062.28,5703824.66,14191372.22,22209861.59,29349332.3,49743517.27,107937148.54,159754899.37,176406209.62,505858990.82,454922204.37
h_0,4981.58,4151.14,7526.49,10437.74,12283.43,56994.39,3322929.53,16378724.46,19870746.19,25388695.76,44588026.68,50699187.42,123874119.83,151809265.36,252797829.87,515950701.53
a_0,4121.81,4401.08,8206.83,11100.28,12828.17,40062.85,4608051.73,14023619.02,20940504.26,23071799.62,40744720.31,55421755.66,153731293.4,391182557.01,204352953.12,437375550.07
e_0,4337.32,3262.13,8300.83,11482.04,11429.23,68269.7,5332844.2,16201463.67,19116418.52,28951644.87,51739934.08,64702040.26,163730076.71,140409639.9,529916318.18,405865357.9
g_0,3375.09,3588.01,11091.4,10644.95,12898.5,43274.9,4794881.84,11881295.42,17592431.6,26512331.14,45470090.62,79608004.29,162854874.82,171362757.23,228020069.87,418002479.85
