,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,12199.36,6677.21,6481.67,11687.99,10525.55,47536.55,7363838.3,13896703.68,40676547.48,32761707.83,53200952.97,60151753.17,226783813.62,248626958.27,222751484.52,610189720.76
f_1,8920.99,13408.09,7226.92,9870.99,8598.8,42663.18,6532858.68,12365950.81,26201976.96,37314598.23,41522695.0,59069364.81,214833280.65,237205465.61,249850291.34,499378306.64
d_1,5243.25,6341.3,19947.3,7833.81,10292.67,48012.37,7370026.48,15011837.83,17109873.1,64294492.7,56342221.27,69520332.18,232307528.89,287410518.43,354139286.93,669724596.51
c_1,4911.01,5530.44,8615.81,23751.58,17364.78,50803.39,6645040.76,12361442.98,25055524.57,24074936.53,52485215.43,41588380.81,221587987.11,245016983.72,319478262.38,631398099.62
b_1,4835.66,5723.32,8903.01,9646.75,26050.91,95268.05,6450731.31,13722450.34,22533038.52,36068269.81,61940266.94,44540521.04,212255406.88,202174996.04,380407621.37,662523877.71
a_1,5314.14,6820.46,9182.34,9153.21,10258.95,179074.96,7196214.34,16081478.82,24652240.33,45166930.85,59660301.12,58146354.15,255199235.84,187208349.84,431667534.95,556199303.71
h_1,5380.1,7820.59,9913.87,11122.19,9894.38,51108.18,12133427.21,16336658.86,26260756.8,36152383.39,55256745.54,58534002.4,188859211.61,258496039.07,383546693.21,921718511.85
g_1,5353.29,5633.41,12221.83,10826.07,11841.07,47345.18,7914937.67,29257647.21,23944252.32,45025803.23,86544823.92,53594041.25,207980251.05,257184194.49,413234806.1,603336811.37
d_0,5573.74,6685.68,6705.61,17471.57,11981.06,55546.58,6679923.96,14499072.08,39147243.1,30476007.28,56490178.08,57459289.1,223871282.87,265266249.97,326538236.28,601617819.36
c_0,6439.04,6628.77,9399.24,8237.69,9803.55,52672.07,8720534.47,16494197.17,28216182.89,60644519.56,60592116.05,115961537.41,230674360.26,355698134.99,357584316.47,719398393.56
f_0,4554.6,5422.09,9349.41,12356.54,13499.91,57939.28,8629267.76,17408094.61,25742293.16,37371572.2,102557934.64,55804136.76,261115691.59,288793009.6,709681889.47,838396624.08
b_0,5661.55,6732.39,9215.46,12301.93,9956.8,36770.69,7803796.64,17024092.53,27153121.96,42122195.78,62637929.1,104368877.69,255016398.29,599596873.0,366393492.4,718035896.6
h_0,5988.63,8290.14,10040.46,10372.3,10259.93,50991.58,5599593.15,20753179.46,26323282.41,37976836.83,59614726.39,60059354.16,174077127.73,299294573.58,326883779.39,844265400.44
a_0,6245.33,6830.19,9142.53,11664.48,12767.92,43936.22,7597236.63,16239784.74,28221762.0,39572794.59,70386031.77,67834392.51,212996810.76,536224845.77,367834851.53,785684424.4
e_0,4351.73,7451.68,10502.09,10419.42,10979.31,55214.86,9191056.34,15784790.77,27260262.43,46479664.31,59599385.49,69697526.39,255613253.65,287636228.12,721782953.32,685702434.32
g_0,3983.13,6205.08,13616.12,10708.15,11437.93,57451.58,6271544.33,12049974.96,19152782.54,41602168.67,88235726.87,58690480.0,229416461.54,247872563.51,462259890.05,543767489.45
