,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.11,3.69,3.79,4.33,4.35,3.66,0.88,1.55,0.84,0.76,0.95,1.7,0.46,0.75,0.84,0.73
e_1,2.33,1.12,4.88,5.13,5.05,4.51,1.26,1.82,1.02,0.88,0.82,1.27,0.72,0.95,1.84,0.68
d_1,5.6,5.45,1.12,5.25,4.88,4.04,1.27,0.76,2.07,0.86,0.86,0.83,0.64,0.96,0.92,0.46
c_1,5.77,4.29,5.94,1.12,4.25,4.09,1.53,1.33,0.55,1.88,1.04,0.81,0.8,1.09,0.92,0.64
b_1,5.95,5.86,6.13,3.0,1.13,6.55,1.74,1.33,1.18,1.5,2.8,1.16,0.85,0.98,1.04,0.98
a_1,9.92,8.45,9.08,8.64,4.21,1.14,3.2,3.37,1.8,1.9,2.33,1.79,1.29,2.83,1.69,1.42
h_1,16.12,13.77,13.38,15.02,15.9,15.06,1.75,3.92,3.09,3.12,3.25,2.86,3.18,2.73,2.85,2.34
g_1,24.77,22.01,18.01,17.86,17.78,18.87,4.07,1.78,4.02,3.33,4.15,3.58,2.0,4.05,3.53,3.21
d_0,20.11,10.75,30.63,19.6,18.83,20.53,5.96,7.15,2.33,4.56,4.27,4.26,3.45,3.53,4.58,3.24
c_0,20.11,20.2,10.15,43.43,24.05,20.09,5.6,6.04,6.64,2.29,4.04,5.31,3.18,4.53,3.53,3.42
b_0,19.69,23.72,14.0,30.04,42.09,20.3,5.83,5.48,5.56,2.19,2.1,4.19,2.79,3.74,4.1,2.24
f_0,48.58,24.67,24.27,27.01,20.59,20.99,6.61,4.77,4.97,5.9,5.68,2.24,3.2,5.42,4.47,2.16
h_0,27.31,28.72,25.8,29.76,25.11,27.88,13.87,8.77,6.38,4.92,6.92,5.74,6.69,4.87,4.3,3.79
a_0,36.68,33.42,28.25,34.56,39.75,43.44,12.26,9.27,7.23,5.17,3.24,5.74,5.06,2.58,5.6,4.36
e_0,48.58,56.55,28.25,33.13,37.17,35.92,9.1,8.33,7.31,8.38,8.14,3.11,4.39,5.5,2.54,4.03
g_0,47.96,37.13,33.44,43.43,45.43,36.63,8.46,15.67,8.57,7.05,8.03,6.5,4.03,6.64,6.92,8.37
