,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.95,0.61,0.41,0.39,0.31,0.26,0.27,0.2,0.23,0.23,0.21,0.11,0.22,0.19,0.13,0.22
e_1,0.44,0.94,0.41,0.46,0.3,0.28,0.34,0.27,0.44,0.29,0.27,0.25,0.24,0.18,0.15,0.2
d_1,0.48,0.44,0.94,0.32,0.35,0.26,0.33,0.21,0.19,0.43,0.28,0.26,0.26,0.18,0.22,0.21
c_1,0.41,0.41,0.48,0.94,0.65,0.28,0.25,0.21,0.22,0.15,0.23,0.23,0.22,0.18,0.16,0.23
b_1,0.49,0.45,0.44,0.36,0.94,0.54,0.3,0.25,0.32,0.32,0.17,0.28,0.28,0.15,0.21,0.22
a_1,0.59,0.53,0.53,0.45,0.3,0.94,0.37,0.4,0.27,0.31,0.3,0.21,0.29,0.18,0.2,0.22
h_1,0.9,0.57,0.63,0.67,0.5,0.37,0.75,0.47,0.43,0.41,0.4,0.36,0.27,0.25,0.32,0.44
g_1,0.7,0.71,0.93,0.71,0.55,0.33,0.45,0.74,0.43,0.44,0.45,0.57,0.32,0.31,0.3,0.33
d_0,0.81,0.62,0.54,1.18,0.55,0.46,0.46,0.4,0.65,0.31,0.36,0.36,0.44,0.28,0.33,0.34
c_0,0.84,0.71,0.69,0.64,0.53,0.44,0.55,0.4,0.56,0.62,0.72,0.39,0.49,0.32,0.37,0.42
b_0,0.91,0.71,0.78,0.73,0.59,0.37,0.52,0.45,0.49,0.39,0.66,0.45,0.43,0.56,0.35,0.39
f_0,0.75,0.61,0.78,0.75,0.64,0.61,0.5,0.4,0.54,0.5,0.39,0.64,0.42,0.35,0.58,0.38
h_0,1.07,0.76,0.84,0.75,0.64,0.48,0.43,0.54,0.45,0.48,0.49,0.41,0.37,0.41,0.28,0.56
a_0,0.77,0.83,0.92,0.82,0.81,0.33,0.64,0.52,0.56,0.58,0.44,0.53,0.48,0.62,0.4,0.39
e_0,0.94,0.53,0.85,0.95,0.7,0.61,0.55,0.49,0.51,0.57,0.55,0.41,0.69,0.37,0.6,0.49
g_0,0.75,0.8,1.22,0.76,0.68,0.52,0.49,0.33,0.47,0.52,0.46,0.58,0.43,0.43,0.35,0.32
