,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,98.82,85.01,61.51,98.84,119.37,293.04,7184.58,14739.78,17996.66,16842.44,24586.71,21186.75,81613.15,114804.72,88104.53,141746.82
e_1,46.24,113.65,57.85,113.08,111.68,285.76,8066.45,16754.53,29077.31,19478.49,28992.97,43112.35,78166.06,100481.86,96191.28,121742.0
d_1,49.44,55.73,121.69,73.24,122.95,262.88,7852.64,13490.17,13096.4,28896.53,28552.32,42284.66,84650.0,96785.07,125736.92,124485.93
c_1,36.28,41.95,55.69,168.74,189.45,251.95,5115.9,11700.37,12510.08,9479.35,19364.71,32208.7,61868.61,80241.77,82584.25,112470.45
b_1,36.39,40.49,45.06,62.0,223.69,405.12,5360.27,11077.94,14987.31,15653.39,13493.92,31854.77,65498.38,58542.96,90878.21,96776.3
a_1,30.66,34.58,39.15,51.88,56.13,450.17,4604.28,12537.84,9580.8,10620.93,16030.46,18554.87,50491.92,54132.74,60922.74,71172.14
h_1,16.89,13.83,15.93,27.6,31.38,65.98,2982.69,5232.94,5079.55,4808.78,7582.16,10920.36,18188.38,25598.28,34895.24,46700.3
g_1,8.73,11.87,17.11,19.67,27.54,47.5,1444.03,5666.23,3579.94,3737.68,5878.38,11849.95,13786.66,22632.26,23675.1,28016.65
d_0,9.83,10.35,10.27,33.85,26.24,58.88,1329.11,3425.96,5268.84,2731.65,5004.5,7298.29,17872.57,20242.58,23801.71,26007.87
c_0,10.64,11.53,11.74,18.94,22.41,56.56,1668.31,3371.89,4600.6,5050.06,9399.68,7722.88,20098.35,23471.83,27597.65,31015.19
b_0,9.96,9.65,11.87,18.06,22.72,40.39,1400.47,3149.96,3524.83,2845.67,7080.23,7541.99,15771.49,32706.54,22833.48,25005.73
f_0,7.97,7.36,10.77,15.77,21.39,56.98,1117.26,2301.22,3253.7,3510.37,3915.81,9395.66,13576.53,17378.92,32403.69,21401.71
h_0,8.12,7.32,9.01,12.69,16.52,37.65,824.98,2558.57,2256.22,2369.36,3680.67,4861.65,9005.02,15996.99,12744.11,24534.13
a_0,5.05,6.78,7.95,11.73,18.54,21.45,941.21,2138.93,2326.57,2360.1,2830.65,5213.72,9648.41,19716.78,15615.59,15590.29
e_0,5.98,4.45,7.48,12.81,15.61,35.91,827.79,1948.24,2096.91,2209.44,3474.56,3944.86,12760.78,11454.77,20676.18,17639.24
g_0,4.99,6.06,10.49,11.12,14.94,32.44,709.67,1276.47,1945.98,2221.48,2960.67,5621.12,8568.68,13096.88,13348.29,12106.73
