,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,10293.76,1145.63,1261.7,1964.12,3346.48,16839.62,1916399.97,2784220.65,9023335.07,4689821.99,11552449.96,10253392.6,38336209.81,59650223.44,16203671.86,119646893.83
f_1,1769.48,10833.99,1311.08,2016.02,2852.82,13290.9,1793698.83,2575308.05,5004188.49,6545634.43,1839866.02,11417740.03,46740585.06,38469278.8,42482248.34,122474941.13
d_1,977.96,1156.45,14854.77,1509.55,3302.44,11251.19,2118115.62,3391240.3,1098073.83,12987827.99,8637638.23,16390310.83,48260291.59,59060488.85,50930398.2,129824036.97
c_1,1025.36,1103.87,1216.04,20793.82,7473.8,10354.88,1691665.35,3149457.12,4626761.1,1299206.51,10823887.35,8117602.91,41454679.31,48967813.38,52031412.05,98951720.16
b_1,1063.74,1094.65,1232.0,1613.43,46576.37,31440.71,1627742.55,3253409.82,5282544.83,5272809.92,11215246.9,1797738.49,46219700.97,45190599.14,49796756.24,112688378.23
a_1,998.35,952.67,1522.66,2514.81,3521.98,261485.89,1597794.9,2216816.9,6217085.04,7114371.47,11017712.9,9551087.52,42957927.09,11305700.06,45931177.54,129094336.87
h_1,1630.0,2714.54,2870.92,3271.12,6221.48,16609.34,12888878.87,7054260.56,7112147.38,8172314.76,17782279.91,18601023.5,26626273.64,98181079.45,96409426.53,221001906.64
g_1,1925.4,1446.97,4080.16,2957.91,5746.75,24747.19,2683661.75,23791932.9,7602043.73,10853783.2,27879975.91,16724394.36,63445592.86,114057859.3,123610817.73,107868623.12
d_0,1870.71,2168.73,735.73,7183.47,6431.84,23136.87,3149869.77,2871533.68,22483457.53,7366160.22,14477042.69,15495971.76,87350390.88,90134863.98,93384171.19,178073859.68
c_0,2089.91,2332.25,3379.84,1284.77,3485.28,30698.9,3447980.33,4481926.69,9233875.65,31153696.73,21381118.15,38409040.16,76812376.26,76241464.56,107879756.15,271253606.83
f_0,1628.73,777.58,3557.64,3812.3,6938.03,26099.61,2975820.9,6063936.69,8574262.44,9270192.97,60041856.72,22835396.63,75670160.25,84461130.17,236288548.69,213431485.24
b_0,1899.12,2856.0,2605.94,3190.28,2162.9,20526.01,3443939.51,5016307.19,7952689.42,10959254.7,17422049.56,65545017.89,90951565.76,186372279.27,78243718.64,225136673.61
h_0,1819.8,2809.12,3250.2,3517.69,6406.12,19137.15,752655.39,6088616.62,5806131.57,9974069.81,15078833.48,15875525.94,33780232.7,76812256.28,72949517.26,273498723.18
a_0,1911.29,2172.0,3197.96,4060.83,6137.77,,3421160.85,4005668.83,8247345.98,11116205.42,21622786.11,23452481.5,98269767.85,360784840.09,95178242.22,133962932.59
e_0,443.4,2627.92,3187.0,3784.05,8079.78,16282.86,4256180.15,5766719.63,8336506.48,13880234.88,18145057.02,25073676.95,80707366.77,73525245.31,434484111.82,243740124.93
g_0,1734.75,1375.82,4885.72,3226.2,4515.89,24571.88,3791263.19,2468750.58,7082252.63,8127255.93,31346445.67,18345585.11,85011884.71,92050941.56,114481031.62,84764944.42
