,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,8635.3,4244.7,3376.38,4543.21,5611.37,26165.74,2515078.16,5260044.95,10914684.86,13511907.67,24179458.01,11984644.14,78441071.1,97653467.96,92456936.47,210787842.03
e_1,2204.63,10377.58,2778.36,6333.03,7862.34,28440.38,2057522.86,5713129.29,23464802.15,15364161.7,24972303.15,33286180.88,83083813.27,89382406.79,62820923.52,229408195.81
d_1,2091.54,2003.23,18060.97,4372.12,6958.65,29467.67,3117929.59,7015768.59,4984626.39,24795359.94,25552537.93,32029768.49,89912161.51,100318491.91,121961682.69,236055480.2
c_1,1968.17,1896.28,3934.96,27837.18,14433.77,23414.13,2577653.74,6281973.98,10101504.7,3649125.8,17910359.03,29760417.69,84230561.92,89258925.19,114238345.17,189533793.68
b_1,1944.16,2253.92,3546.55,5317.44,42656.5,73444.99,2128139.34,5943453.87,8850231.3,12686220.57,6993500.99,25140694.29,62275825.13,46846638.22,108252423.27,185892492.26
a_1,1962.33,2517.41,4061.21,5362.3,6859.77,275119.63,2585853.42,4748910.75,11236111.7,16609210.25,20980968.4,22830974.82,91283620.67,24483740.95,140305224.63,263129368.77
h_1,3814.54,1982.79,4786.3,5430.53,8714.73,36796.6,7930879.8,10810551.79,9946096.93,16340963.34,30793605.93,28237791.67,45078948.88,98297093.08,132085682.6,367144393.21
g_1,2044.98,2663.63,7368.41,6080.14,6836.31,43062.42,2620346.8,26014189.12,9063239.15,15473939.91,22152095.43,52208405.18,88080352.77,89534015.86,175749108.58,174550486.09
d_0,2481.0,2935.17,2250.39,13153.33,8066.83,33478.71,2944193.01,6980679.28,28877348.8,12034476.51,28943142.7,32592386.92,94546077.86,113859169.71,114778264.82,277962908.13
c_0,2708.39,2675.03,5202.92,3617.34,7161.18,40384.13,3472295.86,7961212.84,16166444.08,36288689.33,58737803.51,44877918.9,97312329.86,136504805.06,160606305.27,334295350.59
b_0,3087.11,2683.92,5318.8,6242.8,2805.1,32457.43,3197442.4,9459398.89,13631200.04,19967910.8,61809950.41,38629094.75,100716758.03,231923775.69,138913093.22,276976585.07
f_0,1231.13,2112.59,5344.27,7665.0,8762.91,48445.23,3976223.92,10149525.7,16358161.53,19163387.56,31977975.39,90618874.71,108923795.02,125771093.9,342462060.16,310918053.35
h_0,3401.52,2485.4,5002.36,7668.55,7786.82,36333.92,1903425.65,12257626.05,13455780.89,17264313.12,25777452.92,33167692.7,65140700.95,113376539.95,152732022.22,354234810.01
a_0,2838.37,2765.55,4903.45,6867.8,8264.3,20832.68,2866425.88,10814824.84,14253620.55,16675657.15,27424330.98,33572794.29,111695392.86,339313046.68,121427117.07,238174804.49
e_0,3049.27,1583.56,4342.82,6889.22,7225.37,47788.79,3362010.47,11011932.34,14993269.43,22626075.4,35466890.29,46540064.05,124076698.76,101279084.52,451059723.21,295174805.75
g_0,2042.07,2016.12,7888.54,7066.04,8787.99,33146.73,2668455.98,7374597.16,11728287.73,17062391.33,28812730.69,55113233.74,109029958.57,99340728.83,129324815.75,209001239.92
