,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.82,0.9,1.1,0.82,0.61,0.49,0.47,0.61,0.43,0.4,0.43,0.39,0.44,0.32,0.34
f_1,1.21,1.0,0.96,0.9,0.83,0.66,0.39,0.5,0.39,0.35,0.39,0.28,0.31,0.29,0.27,0.34
d_1,1.11,1.05,1.0,0.92,0.85,0.73,0.44,0.41,0.5,0.63,0.45,0.39,0.37,0.32,0.36,0.25
c_1,0.91,1.11,1.08,1.0,1.31,0.76,0.49,0.5,0.33,0.36,0.34,0.4,0.38,0.33,0.35,0.3
b_1,1.21,1.21,1.19,0.76,1.0,1.21,0.5,0.5,0.48,0.57,0.48,0.44,0.42,0.32,0.31,0.35
a_1,1.62,1.5,1.38,1.32,0.85,1.0,0.83,0.68,0.73,0.71,0.64,0.71,0.57,0.54,0.58,0.42
h_1,1.96,2.64,2.29,2.04,1.89,1.21,1.0,1.09,0.79,0.84,0.83,0.82,0.67,0.57,0.65,0.74
g_1,2.17,2.05,2.56,2.09,1.91,1.41,0.92,1.0,1.02,0.99,1.05,1.14,0.81,0.76,0.74,0.81
d_0,1.57,2.53,1.95,3.01,2.15,1.37,1.29,1.03,1.0,0.71,0.82,0.93,0.86,0.87,0.73,0.8
c_0,2.29,2.78,1.54,2.87,1.72,1.36,1.2,1.08,1.38,1.0,1.31,1.0,0.79,1.05,0.74,0.86
b_0,2.48,2.54,2.23,3.06,1.93,1.55,1.21,0.99,1.24,0.71,1.0,0.85,0.91,1.2,0.77,0.97
f_0,2.46,3.73,2.51,2.41,2.25,1.44,1.19,0.88,1.11,1.02,1.08,1.0,0.96,0.94,1.25,0.63
h_0,2.56,3.17,2.78,2.6,2.4,1.83,1.57,1.23,1.17,1.24,1.08,1.01,1.01,0.99,0.85,1.12
a_0,2.47,3.44,2.92,3.2,3.14,1.75,1.72,1.31,1.14,1.0,0.87,1.01,0.98,1.0,1.1,0.86
e_0,2.95,3.98,2.83,2.86,3.08,1.82,1.54,1.38,1.41,1.33,1.29,0.79,1.16,0.93,1.0,1.05
g_0,3.0,2.87,4.01,3.18,2.78,2.23,1.37,1.25,1.25,1.26,1.05,1.54,0.9,1.14,0.99,1.01
