,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10746.09,4501.53,3018.69,4661.12,7712.1,26772.18,2399301.07,4958556.1,8715970.55,9861138.69,13770757.71,10473210.56,88824227.18,70209350.15,80125649.16,193399496.58
e_1,2557.36,11056.21,3180.13,4384.23,8557.58,30357.35,3128737.45,4880372.45,20225715.64,11910789.12,15383540.56,32186749.04,117222295.71,77910844.55,50339857.85,252624520.87
d_1,2330.6,2218.55,16349.44,3470.21,8270.94,35303.3,2372247.32,6102979.07,4525878.97,22005549.72,17004030.66,30678258.23,112728399.19,90146606.77,125055197.75,294202571.64
c_1,2818.68,2509.87,2781.45,21530.38,16092.12,23327.84,1981447.14,4773187.97,9420390.87,2890751.15,8343184.71,25778929.26,94097784.54,75288299.1,92453075.52,201610126.57
b_1,2274.69,1991.19,3268.14,4217.88,50561.4,79293.52,3331714.21,4734223.93,12120429.15,10641940.16,5336355.75,26361258.48,73081530.47,58154453.37,90773952.43,231381648.06
a_1,2869.81,2204.14,3191.38,5029.76,6054.52,297572.68,2800982.69,5078593.99,10960906.0,10888841.67,14125721.78,25805252.67,84636389.95,35322872.91,113742194.78,219287084.09
h_1,4326.11,2545.32,4427.51,3821.81,8949.73,38143.41,8435780.65,10246961.12,14335089.33,13860250.31,17745324.94,31081186.3,70907492.47,77923234.95,119183109.29,395553653.19
g_1,2683.21,2413.96,6747.07,4994.05,8481.74,37054.92,2782694.54,20962580.6,10015245.66,14129101.88,19544767.44,47456735.34,121046451.63,86775601.3,121023115.91,193930813.88
d_0,3128.21,2678.74,1843.17,10901.83,11146.4,38305.17,2994641.92,6652078.16,27225268.58,10998607.63,17131291.44,30785043.06,128607787.87,98078710.51,150796267.83,350328724.87
c_0,2988.74,2392.3,5133.12,3211.68,7664.98,32065.43,3508927.48,8869885.96,13823682.88,32180360.85,40882698.21,35905250.92,175103029.47,125338458.38,140504570.18,376864595.31
b_0,3393.17,3014.21,4939.75,5145.43,3575.32,27745.7,3358462.83,8123270.0,14160539.31,14942607.7,41933345.26,33982225.74,143996753.94,215008791.63,138323841.27,311903254.59
f_0,1824.39,2228.03,5574.72,5988.3,8321.98,43269.56,3161376.56,6639407.54,17234987.48,14537245.0,20126548.19,85942667.11,146190990.19,114115550.5,261839174.92,388924262.36
h_0,4147.73,2857.9,5076.26,5597.16,8801.89,34067.48,1732637.87,8792173.62,14536546.91,13821856.27,18791141.45,27702017.76,68668308.5,115697656.33,114493738.1,404741756.28
a_0,3165.41,2942.37,5001.03,5402.43,9486.83,20877.62,3456207.14,8118840.74,13664789.98,11946495.24,20037492.67,40814243.42,159838761.36,272014113.4,175562665.18,387966320.82
e_0,3646.84,1543.16,4054.18,5915.91,9404.26,42046.09,2985828.79,7297673.91,14986801.32,18255349.82,21711689.5,34240006.48,169579290.7,127603219.91,413753489.55,389950447.75
g_0,2548.62,2578.44,7470.63,5708.52,9149.64,41745.2,2673318.02,4551101.92,13090294.3,14565396.6,17409953.59,64150380.36,118051392.87,114883504.92,152892411.12,186870516.45
