,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,99.94,31.86,41.32,56.07,68.86,263.13,6945.46,7524.68,17289.0,11841.06,17700.02,20495.87,49833.73,63999.64,29407.47,118433.89
f_1,45.99,103.52,44.0,52.78,71.24,297.72,6206.66,9528.27,9496.18,9090.2,17454.52,7795.93,41016.8,40408.1,50857.05,114632.19
d_1,26.39,32.46,126.15,45.64,64.44,293.98,5854.12,8190.09,4226.57,17535.5,19034.08,19586.55,42334.88,38056.07,65945.93,91285.89
c_1,26.45,28.93,33.85,151.8,104.09,246.45,5579.02,7301.52,7373.73,4187.44,11994.88,17009.07,39010.0,43698.94,60838.15,85887.18
b_1,26.04,25.54,35.37,36.05,202.41,378.72,4932.86,6085.56,7898.65,8513.48,7277.07,18008.59,36121.85,26012.79,37190.4,80662.82
a_1,16.25,16.73,20.33,21.05,26.31,645.98,4461.57,4084.42,4962.15,5792.15,9191.86,14507.53,23948.56,11903.04,33245.95,49250.94
h_1,8.15,12.15,12.76,13.99,20.55,62.48,4031.91,2760.78,2488.97,2835.33,5414.28,6065.57,6755.19,9011.45,15872.4,40309.69
g_1,6.98,7.22,14.55,11.79,19.22,78.71,1557.65,4701.37,2644.75,2915.7,6008.07,7828.75,11677.88,11496.41,17275.79,28119.15
d_0,6.55,9.22,5.47,23.41,19.96,57.87,2278.91,2138.81,4332.79,1910.41,4341.88,5821.88,12308.46,14316.66,15361.37,30682.18
c_0,8.34,10.67,8.3,8.96,14.51,64.2,2154.83,2556.03,3250.39,4539.24,7903.23,5419.61,12467.48,15882.72,16960.32,32196.75
b_0,7.03,7.25,8.73,13.28,8.68,65.25,1516.65,1579.77,2218.62,1806.46,6779.16,4716.3,10722.96,17643.23,13843.37,27883.96
f_0,5.42,5.72,8.9,12.32,15.28,48.24,1335.26,1534.21,2201.05,2203.3,4280.02,8031.49,10674.36,11127.18,24817.29,20418.23
h_0,4.75,6.56,7.27,9.28,12.19,48.68,799.59,1331.66,1640.55,1589.69,2748.96,3625.46,4563.77,8651.37,10451.39,29313.45
a_0,3.82,5.9,6.51,9.68,14.16,,1475.38,1226.66,1540.29,1364.47,2680.21,3188.7,6663.23,15151.25,10465.39,15008.77
e_0,3.12,5.06,6.19,8.46,11.95,39.69,1072.76,1180.93,1720.57,1639.14,2658.64,2947.25,6664.95,5140.76,18976.6,20387.5
g_0,3.18,3.2,8.23,7.39,8.14,39.74,826.3,580.03,1054.77,1126.8,1894.38,4378.29,4650.85,5922.12,7572.84,10301.14
