,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10478.49,5648.87,7257.14,5214.36,9804.27,33693.44,8781254.56,28427401.88,13245786.46,27719443.03,40533629.81,52696441.03,144333601.31,286227711.75,228217469.18,591340783.32
f_1,6833.74,13970.89,5313.73,5259.69,8928.59,38166.5,8371237.46,17313552.49,12233830.43,31135721.18,35582256.06,31132018.27,138394062.6,229194445.27,218846822.78,512143943.6
c_1,3585.52,4717.73,15078.21,5940.34,20958.37,37398.03,8192877.6,16010019.47,11184361.8,16654610.11,27236986.15,51262330.13,144545423.56,253193330.58,300817259.66,577738086.57
d_1,3322.4,5240.36,4220.94,18073.0,11517.86,44279.57,10201869.04,10438701.51,15790981.57,59522291.7,43119368.95,56827417.78,161147467.55,292040966.88,366902730.12,628015512.29
b_1,3796.09,4725.95,5051.24,6048.52,37448.24,87169.11,7172210.4,14160997.92,12211815.28,28826067.97,21269394.26,47982848.41,150644866.73,220803544.39,361128067.84,522689463.09
a_1,4011.96,5253.96,5312.81,6320.26,10658.71,195290.49,8587190.8,13711565.79,14958977.15,36775034.04,44426881.13,50780110.15,182294254.19,214725844.28,347218322.31,642134709.59
h_1,4179.82,7596.76,5123.59,7145.95,10186.38,39815.05,22043205.65,15573642.28,20896317.34,36558943.55,40147047.68,56912219.79,114216233.94,320282732.25,291699772.15,859511506.81
d_0,4086.18,5956.6,10294.85,4145.14,13510.11,46039.0,10620817.27,27221962.58,12325172.87,24009229.95,43807513.8,51857765.83,145401744.88,318786976.25,368398064.63,633701846.23
g_1,3659.05,5256.66,5565.82,9796.56,10502.14,45545.87,10546619.94,15331222.59,36653946.51,39292857.67,42330796.18,92218419.23,162110300.11,257207145.62,399017017.55,541871997.86
c_0,4423.63,6363.64,4971.94,7460.12,9207.17,44399.89,11186277.45,17494719.54,17564594.07,60613045.26,80594830.27,58953530.08,191635824.1,354043766.32,434914381.86,713207957.5
b_0,4570.24,5966.19,7000.8,7884.46,6696.41,37340.6,10652711.62,20524944.76,13698866.52,37562881.17,74653276.36,56085520.51,168723965.74,656762864.92,433315777.65,766075120.78
f_0,2971.74,4626.3,6750.97,7334.38,13919.51,51271.73,10977588.91,18573766.95,15198316.71,36264388.46,49525434.67,104196936.89,179448689.69,280071245.28,823383953.45,829543553.75
h_0,4792.85,8002.87,5337.57,7329.09,11379.92,42260.69,7849102.83,15304146.66,19494186.31,34804639.61,39811473.13,56303815.55,115984529.07,292964440.41,342499595.61,835959571.75
a_0,4065.3,6276.17,6921.7,7576.83,10137.91,35682.75,10538961.26,21684834.57,12457482.73,41015323.01,44140430.85,60395257.14,169339647.21,617236012.25,388074354.33,655924146.04
e_0,2995.57,6746.7,6324.62,7324.68,12237.39,59280.03,11444385.17,14725622.33,14288051.06,30732707.07,36547130.68,56555931.25,175433170.34,315326940.81,817376249.75,850551682.44
g_0,3743.33,4700.33,5437.53,11135.52,13151.22,40800.98,9080568.88,12980271.87,11273302.83,36697424.39,46149651.95,81981332.54,169850179.55,344087529.92,422940115.76,550305585.95
