,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,102.2,52.75,40.19,48.53,59.09,201.17,5456.6,8081.72,11700.12,17163.56,24057.53,10891.28,52933.95,55313.91,45480.09,163757.3
e_1,30.93,105.14,39.76,52.27,71.69,225.71,4326.81,8940.57,15758.77,16046.28,24775.36,36030.89,58604.68,65508.27,48331.49,95105.81
d_1,31.81,27.58,132.03,32.71,65.79,243.8,4939.03,7464.2,4593.7,25695.55,20723.39,26741.76,50674.07,50005.01,87639.71,106887.35
c_1,25.7,29.54,38.53,134.21,118.45,235.73,4885.33,6969.27,9196.13,4964.26,13079.14,25792.86,47634.29,30810.98,65796.76,121880.98
b_1,29.77,22.59,33.84,26.46,196.81,313.94,3824.67,8251.03,7223.27,14241.85,8808.17,22814.28,46824.99,48887.6,71768.28,110469.14
a_1,20.12,17.35,25.05,23.87,28.22,536.27,3006.13,4875.5,5601.77,8473.97,12097.14,12049.96,31976.49,21876.37,37334.98,70361.68
h_1,12.96,11.21,14.02,13.25,19.24,51.13,3032.45,3687.77,3215.01,3680.16,6648.22,8543.18,14038.26,21533.8,29750.19,63565.57
g_1,7.92,7.62,16.12,12.19,14.93,47.95,946.95,4963.46,2183.02,4224.23,5270.73,11078.01,15041.92,13541.15,24840.29,21946.56
d_0,8.46,7.79,5.39,18.73,17.41,54.36,1291.4,2589.61,4325.33,3788.87,5402.42,8064.57,11601.97,14059.96,21817.03,37082.2
c_0,8.31,7.06,9.58,7.55,12.69,44.82,1189.1,2268.33,2416.71,6489.75,8352.61,6993.82,14620.37,14760.23,24757.72,34835.12
b_0,6.32,6.74,9.38,11.34,9.34,30.54,1055.54,2042.4,2228.19,3170.82,8031.49,6641.02,13791.34,22272.97,16372.26,31050.97
f_0,4.12,4.93,9.88,9.07,11.84,49.94,957.92,1324.94,1987.49,3024.4,4169.77,10237.91,11055.35,12472.71,32209.68,29324.27
h_0,5.41,4.96,7.85,7.92,10.31,33.01,431.67,1564.44,1780.82,2147.38,3146.8,4582.86,4931.71,9513.14,12658.03,29161.39
a_0,5.37,3.54,7.36,7.6,11.46,,666.43,1520.62,1404.17,2155.18,2287.88,4622.71,9260.57,17339.25,11644.41,20618.91
e_0,5.15,1.91,6.1,7.1,10.14,32.54,673.78,1064.78,1515.69,1779.65,3115.89,2963.86,8306.37,9971.21,22314.99,19275.48
g_0,3.24,4.49,7.68,5.1,6.72,21.85,393.44,1099.92,1038.4,1717.6,2338.59,4206.5,5636.51,7925.96,10156.39,
