,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,102.86,65.89,108.1,81.98,141.38,381.31,13002.02,33870.91,23903.39,27601.08,36343.21,59743.61,111240.04,119147.29,98616.34,180561.86
f_1,89.73,114.66,81.87,82.58,116.85,306.49,10493.98,22779.98,22335.93,29086.26,32780.95,36410.34,89258.94,96640.86,81936.23,167851.79
c_1,46.66,66.63,132.76,81.14,208.58,346.29,10773.21,16860.38,19704.92,15600.42,20676.14,44093.5,97462.84,88213.72,104287.59,167574.51
d_1,57.7,68.52,62.03,137.62,121.07,355.97,12097.37,17299.52,21108.77,41356.57,34715.09,48828.37,96862.58,108025.47,114009.24,147376.29
b_1,42.18,58.58,55.97,66.71,200.64,582.62,10482.83,15261.97,17905.08,24602.82,19397.13,37251.03,99614.87,66955.69,101506.21,146191.17
a_1,33.48,47.9,52.1,47.56,59.56,483.35,8141.5,11885.48,11411.9,15075.35,21528.67,28234.9,65568.26,48741.14,77223.64,99116.82
h_1,12.58,20.72,20.39,20.16,30.06,76.08,4153.11,4276.25,5753.0,5267.74,6969.05,9849.71,22579.89,22817.11,28620.22,50054.0
d_0,10.04,13.12,25.92,11.78,30.17,78.37,2796.18,5490.79,4442.51,4226.09,5771.62,9630.79,21265.56,17377.66,24364.55,33740.25
g_1,11.19,11.31,14.7,23.93,23.07,59.75,2386.07,3352.04,6635.6,5515.74,6225.13,11858.67,16491.07,18678.79,23914.81,30088.07
c_0,12.53,12.92,14.97,14.58,18.08,65.84,2561.41,4358.87,4388.14,6753.94,8807.41,8795.69,19578.71,21425.6,21454.96,33565.79
b_0,10.14,11.82,18.13,16.02,21.33,49.93,2222.01,3892.17,3932.15,4509.23,7437.24,8331.44,18869.81,31493.13,23705.38,33308.47
f_0,7.87,10.13,13.94,12.98,21.17,60.64,2296.32,3299.43,3407.99,4847.17,5284.24,10492.43,16429.62,17271.92,30845.25,25214.83
h_0,7.13,11.26,10.47,12.25,13.6,41.37,1445.24,2416.16,3566.83,3755.46,4000.68,6437.55,11967.8,12956.92,14989.03,26811.39
a_0,7.5,8.24,10.47,10.66,17.8,32.08,1542.55,2857.25,2726.05,3471.04,3056.62,5965.98,12099.87,17747.95,15171.17,21703.24
e_0,6.04,9.96,10.95,9.65,14.92,42.91,1667.77,2282.43,2632.74,3268.59,3442.49,5162.18,14308.3,11058.07,20035.36,21555.03
g_0,5.64,7.64,8.13,12.65,13.62,40.06,1144.02,1965.89,2163.58,3148.4,3415.41,7096.05,12506.53,11053.18,14030.49,17676.02
