,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.0,0.8,1.16,0.95,0.95,0.8,0.78,0.87,0.62,0.56,0.63,0.73,0.65,0.57,0.67,0.64
f_1,1.25,1.0,0.91,0.97,0.93,0.71,0.53,0.66,0.68,0.61,0.68,0.55,0.46,0.58,0.45,0.6
c_1,0.87,1.1,1.0,1.19,1.34,0.7,0.65,0.47,0.65,0.47,0.47,0.61,0.59,0.53,0.54,0.53
d_1,1.06,1.02,0.84,1.0,1.03,0.88,0.69,0.81,0.6,0.92,0.69,0.65,0.62,0.62,0.63,0.47
b_1,1.06,1.08,0.76,0.98,1.0,1.52,0.83,0.71,0.77,0.81,0.7,0.62,0.78,0.58,0.66,0.66
a_1,1.24,1.4,1.43,1.15,0.65,1.0,0.89,0.75,0.76,0.66,1.03,0.71,0.74,0.77,0.69,0.74
h_1,1.28,1.89,1.57,1.45,1.27,1.11,1.0,0.76,1.09,0.84,0.87,0.73,0.88,0.81,0.8,1.03
d_0,1.13,1.41,2.13,1.14,1.46,1.41,1.31,1.0,1.1,0.79,0.92,0.91,0.97,0.73,0.95,0.86
g_1,1.58,1.42,1.53,1.78,1.32,1.3,0.92,0.91,1.0,0.95,0.98,1.05,0.75,0.84,0.86,0.88
c_0,1.75,1.6,2.07,1.11,1.28,1.43,1.18,1.33,1.02,1.0,1.41,0.88,0.93,0.95,0.82,0.84
b_0,1.52,1.45,2.11,1.51,1.5,1.02,1.15,1.08,0.97,0.7,1.0,0.91,0.89,1.37,0.94,0.89
f_0,1.4,1.84,1.64,1.49,1.51,1.32,1.37,1.06,0.94,1.16,1.04,1.0,0.98,1.0,1.37,0.74
h_0,1.52,2.12,1.66,1.63,1.28,1.3,1.15,1.04,1.33,1.04,1.11,1.06,1.0,0.94,0.92,0.99
a_0,1.78,1.61,1.79,1.7,1.75,1.2,1.23,1.36,1.16,1.01,0.75,0.97,1.02,1.0,1.0,0.9
e_0,1.56,2.33,1.88,1.63,1.57,1.45,1.27,1.15,1.19,1.22,1.05,0.77,1.11,0.93,1.0,0.93
g_0,1.56,1.74,1.79,2.23,1.55,1.35,0.97,1.13,1.21,1.18,1.16,1.3,1.0,1.11,1.09,1.0
