,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.12,2.52,4.11,5.19,4.98,3.98,1.36,1.62,0.99,0.91,0.83,0.99,0.63,0.86,1.93,0.7
f_1,4.37,1.12,4.39,4.61,3.86,4.16,0.88,1.47,0.97,0.82,0.92,1.67,0.45,0.79,0.88,0.7
d_1,5.74,4.54,1.11,5.25,4.93,4.67,1.18,0.78,2.32,0.91,0.98,0.83,0.67,0.84,0.82,0.47
c_1,3.72,5.5,6.64,1.12,4.74,5.22,1.69,1.59,0.59,1.88,1.08,1.06,0.81,1.26,1.21,0.76
b_1,5.14,6.25,5.51,2.85,1.13,6.69,1.58,1.58,1.19,1.78,2.57,1.15,0.86,1.26,1.17,0.81
a_1,8.36,9.23,8.06,8.17,4.34,1.14,2.6,2.82,1.59,1.86,2.02,1.53,1.44,3.87,1.53,1.47
h_1,16.35,15.79,16.32,14.62,13.86,13.34,1.76,5.04,3.93,3.37,3.18,2.89,3.41,3.21,2.71,2.32
g_1,18.11,20.21,18.2,20.37,17.14,14.96,3.69,1.74,4.29,3.53,3.68,3.43,1.96,3.5,2.91,3.5
d_0,10.49,17.77,34.86,17.76,20.25,14.63,5.86,5.59,2.24,4.14,3.57,3.58,2.87,5.56,3.87,3.08
c_0,18.94,21.83,10.19,38.19,21.77,17.03,6.31,5.42,6.19,2.14,3.77,4.33,2.53,3.91,3.39,2.5
b_0,21.11,21.31,16.08,27.77,45.25,19.17,7.21,7.03,4.61,2.33,2.18,4.5,3.66,3.38,3.39,3.05
f_0,21.23,39.74,23.32,21.51,22.11,18.81,6.57,3.99,4.55,4.73,4.06,2.24,3.35,4.39,3.58,1.92
h_0,27.57,30.76,30.39,33.57,34.48,29.92,14.69,9.59,6.67,5.96,6.09,6.15,5.96,6.58,5.78,4.22
a_0,31.57,31.58,28.07,32.16,49.08,37.98,10.92,10.44,6.86,5.13,3.31,6.43,4.81,2.45,5.53,4.81
e_0,53.54,45.94,30.39,29.1,25.63,32.92,9.29,8.26,7.61,7.1,7.41,2.75,5.96,6.37,2.4,3.21
g_0,40.59,46.54,46.65,38.19,43.88,30.86,7.7,17.32,11.11,8.13,8.12,7.73,4.16,8.06,6.56,9.06
