,f_1,e_1,d_1,c_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,g_0,e_0
f_1,0.01,0.09,0.08,0.11,0.11,0.17,0.14,0.24,0.33,0.23,0.21,,0.24,0.35,0.34,0.56
e_1,0.06,0.01,0.08,0.08,0.09,0.15,0.16,0.31,0.2,0.21,0.19,0.28,0.26,0.31,0.44,
d_1,0.07,0.09,0.01,0.07,0.09,0.12,0.16,,0.12,0.23,0.15,0.19,0.17,0.41,0.2,0.39
c_1,0.05,0.07,0.08,0.01,0.08,0.11,0.12,0.08,0.26,,0.16,0.17,0.23,0.3,0.19,0.25
b_1,0.04,0.05,0.04,0.03,0.01,0.14,0.1,0.11,0.12,0.12,,0.13,0.11,0.15,0.17,0.15
a_1,0.01,0.01,0.01,0.02,0.01,,,0.02,,0.02,0.04,0.03,0.05,,0.04,
h_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
