,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,2.3,1.48,0.73,0.74,0.69,0.54,1.4,1.09,1.7,1.6,1.72,0.92,2.06,1.35,0.93,1.63
e_1,0.94,2.32,0.72,1.0,0.78,0.58,1.59,1.16,3.01,1.78,1.58,1.51,2.04,1.45,0.98,1.98
d_1,0.95,0.78,2.46,0.65,0.75,0.59,1.7,1.44,1.17,3.15,2.14,1.55,2.25,1.63,1.68,2.19
c_1,0.83,0.75,0.75,2.47,1.4,0.66,1.45,1.51,1.78,0.86,1.11,1.43,2.03,1.28,1.36,1.53
b_1,0.89,0.75,0.85,0.87,2.6,1.28,1.3,1.41,1.62,1.45,0.93,1.73,2.22,1.08,1.39,1.51
a_1,0.96,0.81,0.89,0.95,0.69,3.15,1.54,1.39,1.7,1.75,1.54,1.76,2.22,1.21,1.33,1.82
h_1,1.26,0.97,1.07,0.81,0.81,0.58,3.25,2.01,1.69,1.79,1.9,1.7,1.59,1.26,1.6,2.62
g_1,0.74,0.72,1.54,0.91,0.89,0.61,1.72,3.57,1.42,1.88,1.66,2.55,2.45,1.74,1.73,1.7
d_0,1.0,0.93,0.63,1.62,0.9,0.7,1.82,1.47,2.83,1.22,1.43,1.66,2.07,1.39,1.42,1.91
c_0,1.07,1.04,1.16,0.67,0.57,0.64,1.78,1.63,1.75,3.03,3.58,1.6,2.73,2.1,1.5,2.44
b_0,1.01,1.05,1.04,0.95,0.53,0.57,1.8,1.59,1.99,2.17,3.31,1.73,2.42,3.53,1.52,2.54
f_0,0.69,0.68,1.07,1.03,0.92,0.9,1.88,1.8,1.73,1.7,1.88,3.39,2.53,1.92,3.56,2.57
h_0,1.25,0.93,1.01,0.85,0.77,0.68,1.44,1.97,1.63,1.73,1.97,1.84,1.81,1.47,1.69,2.94
a_0,1.05,0.93,0.92,0.96,0.92,0.61,1.92,1.6,2.11,1.71,2.1,1.81,2.66,3.38,1.78,2.35
e_0,1.11,0.69,0.97,0.91,0.99,0.83,1.84,1.76,1.58,1.69,2.09,1.95,3.07,1.66,3.6,2.46
g_0,0.84,0.91,1.36,0.91,0.73,0.72,1.76,1.42,1.55,1.82,2.24,2.87,2.31,1.54,1.84,1.64
