,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,11778.69,3921.34,3147.73,6579.48,5729.6,23796.07,4269876.43,7667146.86,26094015.11,19813032.83,29844437.03,32770847.61,123038680.97,133204560.22,82340042.91,296731854.06
f_1,5662.4,13024.06,4254.02,5153.62,3892.26,22296.05,3199767.51,6176541.51,11503800.07,21013340.3,11810664.52,30689669.99,112770202.78,121406969.88,133990510.22,254746148.83
d_1,2872.07,3530.39,19416.61,4553.05,5710.31,26584.86,3595557.16,7909762.42,5382389.75,39038403.12,29231467.8,36605311.89,130077264.77,144597838.46,175155377.05,311945266.61
c_1,2474.38,2978.64,4752.12,23302.97,10109.63,22628.86,3780902.36,5985540.81,13992931.22,7691101.56,30051058.72,24532818.99,113122413.73,127883297.1,165452972.59,363639850.4
b_1,2732.08,2847.47,5041.29,4327.91,25491.27,50818.29,3188713.77,7811921.25,12852863.7,19511146.96,39493745.13,14993838.77,118491135.81,106189110.07,189950543.29,348277579.43
a_1,2779.99,3417.2,5238.18,4920.01,5198.24,176104.75,4070949.79,8084202.87,12906574.58,21884453.4,31842679.46,32509942.42,126578820.98,49030758.29,240479145.77,324538557.25
h_1,3190.52,5536.7,5932.91,6475.04,6175.46,30189.48,10703336.34,11807684.13,16434151.03,22678616.89,32399537.55,39406749.64,83213828.87,149291830.05,229757439.41,577398378.11
g_1,3170.94,3281.0,8117.26,6909.47,7405.75,27499.9,4583734.95,25978218.62,13235008.67,24660775.62,58490538.49,32156424.75,118229437.32,158267196.61,209932120.75,255865349.32
d_0,3777.08,4381.83,3587.5,12456.58,5834.64,32893.51,4229646.18,9290667.55,31516848.26,18982198.82,37660118.72,37604246.79,136967662.51,160603375.83,205598148.77,387248251.54
c_0,4247.98,4328.49,6278.4,3985.98,5560.22,32962.52,5078992.61,8478325.65,15500735.66,45578742.69,35213219.27,81370737.9,134473842.3,219347183.24,185414090.02,408921192.13
f_0,2549.58,2765.81,5934.85,7355.08,8531.95,37999.14,5234146.02,10581390.84,17027454.33,18580216.68,85347870.27,35014360.32,163769929.38,175026066.42,492671724.92,549149788.77
b_0,3491.71,4304.31,5529.27,7707.24,5114.42,21228.44,3919715.21,10145671.3,18777532.1,28294202.22,40696959.59,87831555.52,159241008.89,383565646.7,230473325.86,418150316.26
h_0,3417.6,5237.7,6281.72,6459.4,6566.36,30976.2,2822194.95,13511184.54,18171556.25,23802383.65,39594855.59,40655562.82,87038563.86,188444731.51,208016950.52,546914064.44
a_0,4068.39,3948.09,5508.96,7281.47,8018.88,10306.03,5302769.19,11810752.54,15850578.66,24656895.09,48105561.28,37335208.28,138695597.7,469985306.0,236767260.76,537891644.4
e_0,2156.95,4688.7,7394.96,5996.79,6604.1,34509.29,5514633.81,9914414.04,15577292.82,29695341.09,34363609.65,41260935.62,171576019.57,167230365.19,591772359.24,461407245.53
g_0,2560.59,3687.08,9744.87,6279.97,6295.29,34594.5,4064889.84,7005799.39,12548374.77,24267931.72,64590858.89,40125124.08,137273784.37,136509527.73,308173260.03,309740975.01
