,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,2.26,0.59,0.4,0.59,0.4,0.27,0.84,0.66,1.88,1.07,1.04,0.8,1.32,1.06,0.35,1.0
f_1,0.86,2.26,0.53,0.44,0.38,0.34,0.78,0.83,0.84,0.82,0.93,0.28,1.15,0.69,0.51,0.94
d_1,0.47,0.55,2.38,0.39,0.42,0.42,0.77,0.99,0.39,1.97,1.16,0.95,1.34,0.69,1.02,1.15
c_1,0.45,0.5,0.44,2.45,0.87,0.31,0.73,0.77,1.0,0.34,0.64,0.92,1.21,0.84,0.93,0.95
b_1,0.51,0.48,0.53,0.47,2.58,0.65,0.73,0.75,0.93,0.92,0.46,1.0,1.3,0.55,0.62,0.93
a_1,0.49,0.54,0.56,0.41,0.36,3.23,1.05,0.8,0.97,1.12,1.1,1.3,1.46,0.38,0.97,1.08
h_1,0.54,0.9,0.7,0.54,0.51,0.35,3.13,1.27,1.09,1.16,1.17,0.97,0.7,0.71,0.84,1.77
g_1,0.45,0.5,0.99,0.56,0.52,0.37,1.05,3.19,1.21,1.32,1.51,1.77,1.53,0.95,0.99,1.19
d_0,0.55,0.67,0.23,1.14,0.56,0.34,1.34,0.97,2.61,0.69,1.02,1.25,1.55,1.16,1.01,1.38
c_0,0.64,0.79,0.58,0.43,0.36,0.36,1.25,1.14,1.39,2.49,2.28,1.31,1.53,1.41,1.04,1.69
b_0,0.7,0.66,0.61,0.6,0.28,0.39,1.15,0.98,1.39,1.14,2.65,1.11,1.56,2.29,0.93,1.51
f_0,0.46,0.44,0.66,0.65,0.62,0.37,0.95,0.96,1.31,1.28,1.36,2.97,2.0,1.09,2.67,1.56
h_0,0.54,0.8,0.67,0.61,0.53,0.42,0.73,1.0,1.15,1.29,1.16,1.28,0.83,1.16,1.02,2.31
a_0,0.52,0.76,0.59,0.71,0.6,0.19,1.26,0.93,1.21,1.0,1.35,1.0,1.68,3.12,1.02,1.25
e_0,0.3,0.63,0.74,0.69,0.59,0.4,1.07,1.04,1.5,1.42,1.36,1.35,1.79,0.87,3.21,1.74
g_0,0.47,0.46,1.07,0.6,0.51,0.43,1.13,0.69,0.98,1.14,0.86,2.06,1.57,1.01,1.06,1.03
