,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,5.66,1.54,1.14,1.92,1.66,1.74,5.64,5.03,13.73,6.91,7.05,6.85,11.51,6.97,4.14,10.42
f_1,2.52,5.79,1.31,1.56,1.51,1.17,4.76,4.39,7.29,6.87,7.89,3.5,10.97,6.4,5.33,11.54
d_1,1.55,1.67,6.65,1.01,1.21,1.48,6.15,5.69,3.25,15.23,9.09,8.24,11.39,9.4,8.93,9.85
c_1,1.36,1.45,1.51,6.85,2.89,1.17,5.52,4.81,6.04,2.21,5.79,7.69,9.33,6.87,8.79,9.63
b_1,1.35,1.37,1.76,1.8,7.45,3.02,4.68,5.97,6.63,5.59,3.12,7.22,10.27,5.3,8.11,9.66
a_1,1.44,1.74,1.73,1.51,1.35,11.65,6.17,5.31,6.63,7.78,7.27,8.96,11.92,3.36,7.51,12.12
h_1,1.5,2.49,1.99,1.87,1.78,2.04,16.19,9.25,6.21,8.04,8.71,8.07,8.23,8.81,9.07,17.51
g_1,1.49,1.7,3.06,1.81,1.34,1.69,6.81,20.48,6.89,8.76,8.95,13.99,12.39,8.28,12.44,9.79
d_0,1.65,1.87,0.98,3.59,2.23,1.64,7.39,7.47,15.79,6.45,8.4,8.77,12.76,9.05,8.67,12.38
c_0,1.8,2.17,2.08,1.41,1.49,1.62,7.86,7.13,8.17,16.76,17.21,8.88,14.5,12.47,12.01,14.03
b_0,2.03,2.05,2.07,1.92,1.05,1.59,7.24,7.95,8.59,8.84,18.44,7.33,14.18,21.43,9.57,15.02
f_0,1.46,1.36,2.68,1.86,1.84,2.03,7.2,7.39,8.44,9.72,10.13,19.94,15.42,9.19,21.1,14.78
h_0,1.78,2.68,1.85,1.89,2.0,1.37,4.05,9.23,9.21,9.07,7.93,8.38,7.77,7.18,9.21,19.45
a_0,1.99,2.06,2.22,1.68,1.7,1.27,6.36,7.83,7.24,10.56,9.02,7.42,15.78,25.78,11.38,14.99
e_0,1.05,2.28,1.73,1.85,2.08,1.95,8.91,7.12,8.56,10.08,11.36,7.37,16.67,9.86,26.05,13.92
g_0,1.9,1.61,2.84,1.9,1.69,1.71,7.04,5.83,7.62,7.68,8.69,12.31,12.69,10.76,11.13,9.49
