,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9748.82,5060.85,3863.76,4058.98,6983.3,35934.81,3295635.75,7868716.07,11868918.65,15914779.45,19167524.97,17508507.31,103583700.31,93355253.47,111060853.46,286686347.08
e_1,2938.52,10636.3,3828.91,5469.77,7140.63,40474.85,3888736.24,8323952.23,24213153.24,16716358.33,16547606.63,40569304.28,89144068.37,121126229.67,85361282.22,360364806.65
d_1,2908.31,2414.5,18865.04,3896.84,6947.11,38565.82,3823951.07,10519414.21,7128020.57,31084861.12,24094247.86,44270029.59,108734224.27,131852632.52,203478686.63,411714124.21
c_1,2464.9,2295.74,4051.51,20704.14,14037.54,40628.88,3441557.36,11267919.34,13242970.47,5868290.74,12157929.07,37390266.59,94164186.34,108076943.69,165883379.08,298648820.07
b_1,2449.11,2399.87,4395.2,5419.18,36686.15,85013.33,3203578.05,9495967.22,13444048.92,14789622.63,8586060.6,46811982.44,112711869.58,92096041.35,151261818.15,309713081.85
a_1,2920.41,2622.72,5132.26,5618.09,6126.89,305854.68,3629559.23,9468919.65,13744082.2,15307941.26,17953168.78,47814380.35,101259266.23,74078643.97,171869211.06,372273460.9
h_1,4290.36,3239.07,6276.31,5543.8,8626.81,37656.75,10490137.02,15947869.15,14650494.73,21266584.37,21903888.11,53747761.66,68888132.58,110158342.47,221514433.25,564397208.35
g_1,2262.62,2343.67,9798.72,5786.88,10461.41,39903.15,4495773.01,36103446.76,11695096.66,18756863.24,22039937.1,75685623.56,109547669.49,148785293.73,229609645.1,312589223.09
d_0,3188.38,3061.31,3236.63,11198.9,9618.43,52163.0,4713460.54,11502804.57,29185993.43,12950558.76,18100002.11,51969733.33,113081465.28,137371037.33,194142646.57,417505882.45
c_0,3628.24,3673.57,6796.92,3744.86,6353.89,44042.78,4445329.55,14472709.71,14498848.35,37990530.88,45806928.41,46710396.32,143472109.07,197380490.47,182761870.74,509470016.02
b_0,3068.81,3822.82,6440.14,6016.65,5097.34,38381.27,4456159.81,12760779.68,18212964.89,23100493.21,47845742.01,49455848.56,123984184.07,345579795.61,188226511.39,516568403.27
f_0,1803.87,2425.34,6611.18,7097.03,10408.85,59528.4,4872465.13,13851782.28,15715534.93,17242367.12,20386693.96,121084008.17,130392772.59,177218297.74,499924768.39,560108422.34
h_0,4196.99,3190.62,6200.04,5337.5,8388.83,49092.19,3083457.71,17066140.78,13776683.49,18781763.07,22920267.92,57864893.15,76389562.63,134169868.33,230431854.7,641706152.22
a_0,3415.41,3112.0,5527.58,6030.68,10770.78,36372.33,5058823.52,12743232.39,19103559.34,18737650.06,26681681.43,47804595.43,140752157.16,366760951.33,264131374.96,502443197.11
e_0,3294.02,1848.28,5670.52,5919.63,11629.7,57520.83,4944851.95,14812796.41,13697298.15,21174906.77,22538558.59,61339007.64,163649115.32,149336470.46,572035229.9,499434339.44
g_0,2733.89,3208.12,8282.41,6206.1,7954.46,45136.57,3986817.58,10759088.75,14134097.45,18039087.98,28819605.03,83410441.44,131824658.88,145051265.13,260393666.82,292601861.86
