,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,10192.76,2427.86,4247.0,5565.55,6711.24,25065.73,2471413.17,6522203.63,15441518.07,13538541.34,18241228.2,21642257.92,80789830.95,122499929.39,60223360.65,250002252.75
f_1,4500.43,10570.72,3755.47,4268.92,5067.68,22432.26,2304333.74,5153367.75,7509793.96,11800867.84,8969886.7,19588185.32,79457333.21,101715484.24,57195192.49,201876409.43
d_1,1853.04,2673.14,23004.72,3949.34,6192.19,33349.62,2493846.44,6160544.49,3046483.22,32672835.72,15980601.07,22396412.27,76306793.96,101308475.01,133953767.92,229758839.55
c_1,1977.61,2352.88,4252.18,24693.66,12836.44,22745.23,2478276.62,5329601.16,7653618.7,4527245.06,16145343.94,15216365.06,81927027.66,81158784.81,107454352.09,235070375.9
b_1,2157.96,2282.65,3866.64,4737.8,37999.73,54412.06,2500374.43,6587913.1,8198210.3,14511593.86,19989374.53,8446830.15,77049715.99,78521020.18,128170627.45,214642815.13
a_1,2292.65,2631.88,4521.03,4831.91,5897.03,237734.6,1956756.79,5395786.44,7878776.54,15808849.22,17129712.13,23497434.08,109795256.97,67849701.43,106884606.93,263986278.53
h_1,2348.43,3796.81,6373.04,4539.34,7551.9,32072.77,7863738.28,10490621.19,8211602.09,18376880.14,21477687.52,22795667.38,61192842.2,140920389.28,149942739.17,320160501.56
g_1,2387.36,2503.3,8977.69,5233.19,6391.76,32165.08,2629157.91,24972024.83,7452218.13,17339252.67,34485642.91,27687059.4,98372002.24,128002044.87,165430088.58,173265570.28
d_0,2326.06,3054.79,2335.45,11870.58,8966.02,35006.47,2809129.28,8027256.77,21737213.83,13559136.85,23468302.47,28320685.85,87876866.62,106647392.31,149918836.29,292430825.86
c_0,2523.56,3395.74,5969.23,2804.18,6969.76,38921.11,3253715.48,8863363.12,9824824.59,40837032.92,24213788.97,51800852.94,104333313.8,142825732.56,204643860.31,351915173.51
f_0,2236.34,1863.06,6581.85,6137.37,8604.91,28930.38,3085200.41,8243232.81,10164265.87,20458641.21,54030616.33,27368809.67,127526600.48,154229232.89,357725608.17,328078231.15
b_0,2681.59,3362.51,5934.57,6201.58,3807.31,27302.16,3020796.12,7275474.39,10433636.87,15320278.61,27625011.52,57641407.7,109088567.25,242872026.21,170416029.73,420132508.65
h_0,2677.69,4290.85,5545.19,6678.26,7970.31,25377.47,2109195.58,9810407.4,9062166.97,15348575.26,20869643.4,27541184.48,58642825.78,130188935.27,157298553.2,417955261.83
a_0,2669.8,3389.57,6476.6,5512.78,7732.75,14306.37,3565357.03,7322213.7,8812562.27,19023288.64,28244009.13,23509760.2,147273595.45,384199668.86,169666618.87,333632051.62
e_0,1522.75,3182.69,5586.64,7077.41,8619.75,42497.65,3093089.8,8347132.1,10465996.4,18696043.61,20804333.0,25563565.03,110805680.27,107330472.6,443794485.65,362150257.24
g_0,2436.96,2378.98,8869.84,6070.53,8877.05,29943.02,3210450.34,5611699.45,8525100.8,15995984.34,35184940.04,24142445.36,110586499.82,124623288.89,167957290.99,236611940.2
