,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,98.38,76.43,62.16,65.59,101.84,330.17,6674.89,14903.17,16858.98,21312.62,25678.7,24100.78,75640.82,75434.32,93573.46,182218.72
e_1,44.25,102.68,63.78,84.41,100.79,383.87,8178.31,16162.3,30999.54,22054.48,21913.48,48403.07,73719.41,103007.86,83898.78,210037.94
d_1,46.16,40.26,136.73,57.91,85.27,290.63,6978.84,13003.02,11722.21,31430.55,24807.31,40700.12,73704.28,93237.13,128947.41,181547.49
c_1,40.9,35.87,58.9,143.51,138.98,290.27,6608.32,15562.14,14050.99,9078.02,15910.27,33432.1,68285.24,80675.72,104371.21,152229.3
b_1,33.85,34.69,55.07,54.08,191.04,513.49,5744.09,11331.13,15083.89,17023.09,13462.49,38433.27,66662.44,61803.61,90293.16,152088.84
a_1,26.62,22.93,41.53,41.92,36.24,552.87,4282.73,8920.53,10242.01,10894.39,12561.94,25444.86,40750.73,36651.65,67403.99,110151.38
h_1,15.16,11.36,18.94,17.39,24.85,75.38,3205.14,5061.84,4579.34,5980.96,6192.16,11348.13,13805.63,19787.22,31922.66,63110.71
g_1,7.57,7.3,20.65,14.09,22.2,55.4,1415.05,5880.72,3005.24,4031.05,4837.92,11929.3,12545.61,20128.23,26719.65,29644.56
d_0,9.44,7.21,9.33,23.66,20.58,73.63,1571.88,3149.69,5255.17,3309.03,4111.51,9143.58,14950.17,18184.54,24618.8,40464.45
c_0,9.46,9.2,12.73,11.71,16.06,61.98,1366.33,3566.53,3710.88,6013.99,7694.89,8375.84,16976.72,22827.19,22178.63,44329.12
b_0,8.16,10.12,12.96,13.97,12.77,54.79,1283.48,3092.27,3915.04,3499.93,6720.79,7608.49,14203.85,32764.17,20986.6,38861.59
f_0,4.76,5.74,11.63,13.14,15.53,58.13,1207.95,2415.94,2726.67,2970.29,3553.84,10700.9,11950.85,16372.75,34574.58,32709.14
h_0,7.56,6.06,9.6,8.99,12.17,45.69,784.57,2967.73,2243.81,2534.68,3329.8,6035.54,7817.39,10594.3,16173.96,32870.84
a_0,6.07,5.35,8.04,8.58,14.13,33.76,1074.82,1863.66,2490.66,2341.93,2547.85,4889.95,10559.27,18796.79,15711.89,25870.97
e_0,5.61,3.35,6.97,7.85,13.38,41.02,939.03,2001.12,1712.47,2489.24,2643.09,4063.39,9375.1,9922.42,23483.15,19714.96
g_0,4.2,4.34,8.58,7.8,8.52,32.36,661.41,1456.16,1629.75,1883.97,2721.41,5759.54,7613.87,9176.34,13920.59,14943.27
