,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.05,1.19,1.55,2.03,1.76,1.39,0.69,0.71,0.64,0.5,0.48,0.57,0.37,0.44,0.57,0.4
f_1,1.94,1.05,1.69,1.71,1.44,1.43,0.52,0.66,0.54,0.47,0.49,0.54,0.3,0.4,0.39,0.38
d_1,2.2,1.86,1.05,1.75,1.84,1.41,0.58,0.46,0.76,0.61,0.56,0.46,0.4,0.45,0.41,0.27
c_1,1.54,1.94,2.25,1.05,2.14,1.6,0.8,0.74,0.39,0.66,0.51,0.54,0.46,0.57,0.57,0.39
b_1,1.9,2.27,2.05,1.25,1.06,2.35,0.75,0.73,0.63,0.79,0.79,0.62,0.48,0.54,0.6,0.43
a_1,2.73,3.05,2.81,2.58,1.53,1.07,1.15,1.15,0.82,0.91,0.99,0.82,0.7,1.01,0.71,0.67
h_1,4.99,5.38,5.29,4.34,4.21,3.58,1.27,1.92,1.54,1.46,1.43,1.3,1.26,1.12,1.16,1.12
g_1,5.26,5.83,6.04,5.52,5.05,3.97,1.59,1.28,1.64,1.63,1.51,1.7,0.99,1.42,1.36,1.25
d_0,3.87,5.65,6.0,6.52,5.62,4.24,2.28,2.27,1.39,1.63,1.58,1.66,1.3,1.72,1.57,1.31
c_0,6.01,6.56,3.73,8.08,5.28,4.77,2.38,2.13,2.38,1.36,1.95,1.72,1.29,1.61,1.39,1.13
b_0,6.44,6.38,5.16,7.45,7.61,4.42,2.66,2.48,2.02,1.26,1.4,1.82,1.82,1.64,1.47,1.24
f_0,6.13,8.72,6.81,6.23,5.74,5.06,2.41,1.68,1.98,1.96,1.71,1.41,1.47,1.59,1.68,0.97
h_0,8.11,9.38,8.02,8.17,8.02,6.21,3.56,3.29,2.56,2.38,2.13,2.42,2.12,2.09,1.96,1.65
a_0,8.27,8.72,8.03,8.26,10.31,6.46,3.9,3.15,2.47,2.15,1.62,2.42,1.86,1.49,2.0,1.75
e_0,8.75,11.97,9.0,8.33,6.79,6.85,3.3,2.65,2.68,2.7,2.74,1.48,2.21,2.35,1.46,1.47
g_0,10.13,10.55,10.93,9.69,9.69,7.17,2.87,4.06,3.41,2.95,2.98,3.05,1.86,2.59,2.38,2.28
