,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.66,0.89,1.26,1.52,1.25,1.1,0.62,0.68,0.61,0.48,0.46,0.6,0.43,0.57,0.64,0.46
f_1,1.32,0.66,1.22,1.26,1.23,1.09,0.45,0.65,0.46,0.4,0.47,0.52,0.32,0.39,0.43,0.46
d_1,1.56,1.33,0.65,1.31,1.2,1.16,0.53,0.42,0.86,0.59,0.51,0.46,0.38,0.44,0.44,0.25
c_1,1.1,1.46,1.56,0.64,1.6,1.32,0.64,0.62,0.31,0.55,0.43,0.48,0.41,0.41,0.44,0.37
b_1,1.51,1.62,1.54,0.84,0.62,1.84,0.64,0.63,0.53,0.71,0.78,0.49,0.43,0.47,0.42,0.43
a_1,2.06,1.74,1.55,1.77,0.98,0.56,0.9,0.82,0.81,0.76,0.7,0.73,0.55,0.97,0.73,0.46
h_1,1.96,2.32,2.16,2.04,1.98,1.53,0.56,1.0,0.66,0.72,0.72,0.82,0.67,0.62,0.72,0.58
g_1,2.33,2.08,2.16,2.19,2.11,1.75,0.77,0.55,0.85,0.83,0.8,0.86,0.58,0.79,0.71,0.72
d_0,1.34,2.29,2.74,2.61,2.31,1.82,1.1,1.0,0.6,0.67,0.73,0.79,0.65,0.83,0.69,0.78
c_0,2.24,2.52,1.32,3.61,1.97,1.69,1.03,0.91,1.28,0.62,0.94,0.88,0.65,0.9,0.73,0.68
b_0,2.16,2.36,2.0,3.61,2.33,1.82,1.06,0.88,1.01,0.51,0.6,0.73,0.75,0.9,0.74,0.89
f_0,2.59,3.71,2.27,2.21,2.16,1.85,1.01,0.73,0.84,0.77,0.87,0.57,0.69,0.91,0.89,0.46
h_0,2.44,2.74,2.48,2.36,2.39,1.98,1.58,1.12,0.97,0.89,0.82,0.8,0.91,0.84,0.82,0.82
a_0,2.11,2.95,2.8,2.93,2.92,2.58,1.39,1.11,0.86,0.76,0.56,0.86,0.7,0.56,1.05,0.71
e_0,3.34,3.66,2.41,2.63,2.79,1.99,1.36,1.12,1.04,0.93,0.93,0.52,0.78,0.88,0.55,0.7
g_0,2.77,2.73,2.97,2.88,2.76,2.63,1.04,1.28,1.0,0.94,0.86,1.05,0.58,1.0,0.87,0.87
