,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,105.67,104.66,85.18,113.53,165.19,478.31,8848.04,16203.74,25322.52,26292.43,31476.13,44482.49,120444.58,114062.11,120142.19,261356.43
e_1,65.74,107.01,84.18,125.23,197.62,496.33,11036.0,17651.11,40055.95,27678.84,35996.18,61462.1,132769.62,122155.77,131307.63,270502.64
d_1,68.61,66.64,129.82,86.91,157.08,500.81,8967.78,16262.97,21880.77,36839.91,36305.63,51062.99,128337.67,113912.85,137378.12,233496.61
c_1,63.79,57.9,80.98,148.83,253.77,473.28,8004.53,12895.34,19432.44,18892.05,18280.74,41833.92,107626.95,90360.17,112016.79,207080.95
b_1,56.99,47.92,66.95,72.94,228.17,674.68,7898.21,12355.46,19524.29,20037.29,22194.92,37996.36,92543.16,68758.87,108092.71,193499.38
a_1,40.17,37.83,47.18,57.69,76.95,549.7,5867.61,9701.25,15461.34,15042.0,18936.23,27528.89,65358.08,63904.95,85643.5,138799.37
h_1,22.06,17.65,23.52,28.29,40.63,119.2,3133.07,5317.26,6656.21,6279.9,8326.12,12507.69,29612.95,27560.25,34477.35,73485.51
g_1,14.75,12.97,24.25,24.16,34.44,107.11,1892.19,5005.16,4891.04,5500.85,6960.74,14085.53,26724.52,23696.37,30826.13,49089.57
d_0,13.66,11.05,14.92,31.46,38.14,88.7,1756.05,3147.97,5978.79,3744.03,5642.25,9581.51,24846.17,23140.13,28006.01,51297.95
c_0,13.94,13.17,16.97,20.11,28.16,84.48,2019.46,3680.97,5801.8,6465.39,9822.47,10379.36,27619.87,31334.38,28932.62,53011.99
b_0,13.43,12.32,15.87,23.46,26.37,69.6,1804.8,3329.92,4913.36,4413.07,7339.66,9491.2,24114.71,37569.57,28985.64,46378.36
f_0,10.45,8.58,16.02,18.47,27.57,74.53,1496.82,2260.02,4288.55,4090.77,5083.51,10309.61,21824.35,21042.94,35179.67,37417.93
h_0,9.94,8.37,11.81,13.14,20.65,55.51,990.23,2351.24,3122.35,3089.87,3902.36,5874.3,13930.64,14097.79,15575.64,36230.8
a_0,9.2,8.19,12.0,14.29,23.1,49.29,1125.16,2019.12,2923.65,2809.52,3184.19,6485.79,17118.67,18379.21,19558.91,30773.78
e_0,8.45,6.92,10.46,12.06,18.18,56.66,1053.06,1888.23,2795.23,3249.69,3453.0,5089.92,16092.49,13274.34,22534.16,28965.25
g_0,6.21,6.3,11.46,10.5,16.91,44.05,810.85,1616.48,2250.74,2572.01,3031.76,6766.41,10888.89,11401.01,15699.72,21882.77
