,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,104.3,54.34,51.05,83.3,93.96,312.53,11439.92,14082.7,28071.87,20587.3,33050.83,35379.12,87266.94,80101.77,92746.67,215245.63
f_1,72.41,115.93,54.03,56.22,94.05,251.87,9920.78,11649.69,17560.43,24230.4,26322.37,14439.96,59243.73,86239.88,78285.73,167814.43
d_1,43.78,59.93,130.14,50.18,96.2,274.63,10375.12,10488.37,10324.42,33102.0,29160.57,26971.28,79247.67,77796.5,120828.4,164200.22
c_1,34.6,49.77,69.13,134.04,151.58,221.25,10767.24,11360.32,12030.81,9167.91,19707.23,28088.96,62474.64,74330.42,95731.97,182865.72
b_1,37.02,41.28,54.05,40.77,188.9,468.76,8256.02,10812.53,14131.26,20287.9,15877.27,26975.36,56723.5,56918.86,80630.1,150825.18
a_1,26.95,33.11,35.22,47.1,36.63,479.24,7304.39,7340.74,9119.33,10509.28,14681.33,19481.1,41807.35,26723.22,59784.31,98605.14
h_1,10.37,15.65,14.42,15.36,24.53,53.63,4398.65,3730.18,3462.4,4831.63,6553.29,6189.92,11412.16,18128.68,27398.41,49833.98
g_1,8.44,10.16,19.68,14.4,19.76,57.85,1906.76,5037.63,3012.59,5461.47,5319.28,10529.72,14521.94,17238.29,28837.08,37940.19
d_0,8.72,11.16,9.0,24.45,15.81,54.7,2407.91,2794.82,4869.74,3849.67,6614.59,6706.28,16136.12,17633.61,25244.62,44670.65
c_0,9.84,10.14,11.24,12.28,15.24,52.82,2321.68,2320.58,3632.61,6390.39,8194.65,6398.45,16014.4,18132.23,26640.61,45583.0
b_0,7.94,10.04,12.13,13.44,8.6,38.14,2052.02,2434.64,3119.5,3636.74,7781.33,6147.33,14078.18,26608.14,21533.4,40561.31
f_0,7.91,8.02,12.5,11.45,16.12,44.53,1922.37,1994.5,2736.2,3594.84,5067.51,8009.26,13016.75,14589.43,40460.46,34679.56
h_0,5.8,10.45,7.58,9.02,12.44,38.63,1335.21,2298.37,1984.18,2905.15,3862.16,4340.9,8371.53,13009.88,17072.93,32551.15
a_0,6.31,6.6,8.27,8.9,13.59,28.35,1505.57,1658.2,2162.58,2536.79,2912.57,4037.4,9002.54,17640.15,14057.59,25939.45
e_0,3.22,7.18,7.03,9.41,10.42,36.6,1365.7,1272.91,2112.26,2588.97,4023.84,2790.1,8010.25,9963.11,22846.44,23378.4
g_0,4.38,5.12,9.03,6.01,8.46,32.9,1067.92,1037.32,1502.6,2162.91,2902.12,4199.36,7674.34,8297.28,11103.88,11982.1
