,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,c_0,d_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.01,0.05,0.09,0.08,0.12,0.18,0.17,0.27,0.19,0.25,0.21,0.28,0.26,0.27,,0.45
f_1,0.11,0.01,0.08,0.09,0.07,0.19,0.13,0.22,0.19,0.2,0.22,,0.17,0.34,0.4,0.26
d_1,0.09,0.07,0.01,0.12,0.1,0.18,0.15,0.15,0.19,,0.25,0.24,0.21,0.21,0.34,0.23
c_1,0.06,0.06,0.06,0.01,0.08,0.13,0.12,0.17,,0.08,0.19,0.16,0.21,0.25,0.29,0.23
b_1,0.03,0.04,0.04,0.02,,0.09,0.06,0.08,0.09,0.08,,0.1,0.12,0.11,0.14,0.12
a_1,0.01,0.01,0.01,0.01,0.01,,0.02,0.02,0.02,0.03,,0.03,,,,0.03
h_1,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
