,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.66,1.32,1.19,1.42,1.22,1.08,0.44,0.59,0.45,0.41,0.42,0.51,0.3,0.49,0.42,0.43
e_1,0.94,0.66,1.3,1.47,1.34,1.16,0.72,0.62,0.57,0.49,0.53,0.58,0.43,0.46,0.72,0.4
d_1,1.4,1.4,0.65,1.22,1.34,1.12,0.63,0.44,0.72,0.52,0.48,0.46,0.39,0.42,0.43,0.26
c_1,1.4,1.13,1.72,0.63,1.5,1.3,0.54,0.55,0.3,0.56,0.46,0.49,0.39,0.45,0.38,0.41
b_1,1.65,1.66,1.49,0.82,0.62,1.81,0.71,0.67,0.6,0.62,0.63,0.52,0.47,0.42,0.49,0.45
a_1,1.8,1.69,1.79,1.59,0.88,0.58,0.88,0.99,0.65,0.65,0.85,0.49,0.55,0.98,0.5,0.46
h_1,2.14,1.82,1.76,2.21,1.88,1.54,0.58,0.87,0.82,0.64,0.76,0.74,0.74,0.63,0.71,0.66
g_1,2.25,2.15,2.52,2.24,2.43,1.49,0.78,0.55,0.8,0.78,0.74,0.89,0.53,0.66,0.65,0.9
d_0,2.25,1.45,2.8,2.62,2.14,2.15,0.96,1.04,0.61,0.68,0.8,0.74,0.72,0.82,0.73,0.69
c_0,2.55,2.22,1.38,3.42,1.95,2.03,1.04,0.99,1.24,0.63,1.05,0.66,0.72,0.73,0.76,0.63
b_0,2.53,2.1,2.0,2.68,3.18,2.06,1.0,0.91,0.97,0.52,0.59,0.86,0.65,0.87,0.7,0.69
f_0,4.23,2.1,2.18,2.3,2.15,2.48,1.01,0.67,1.0,0.87,0.83,0.58,0.73,0.72,0.95,0.52
h_0,2.72,2.72,2.31,2.58,2.44,2.24,1.41,1.4,0.92,0.77,0.87,0.83,0.92,0.88,0.65,0.82
a_0,2.53,2.75,2.62,2.89,3.18,2.53,1.34,1.05,1.13,0.88,0.6,0.96,0.69,0.57,0.88,0.71
e_0,3.62,2.99,2.41,2.95,2.44,2.58,1.1,1.19,1.0,0.86,0.95,0.58,0.99,0.8,0.57,0.79
g_0,2.87,2.84,2.75,2.77,2.67,2.34,0.93,1.15,1.04,0.89,0.98,0.96,0.61,0.97,0.79,0.98
